Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:38:04:158,0.028,-0.016,-0.992,-264.500,-74.300,-93.200,0.188,2.750,0.250
00:38:04:302,0.029,-0.013,-0.997,-265.000,-73.300,-91.900,0.312,2.500,0.188
00:38:04:395,0.024,-0.016,-1.001,-264.700,-72.800,-92.600,0.312,3.188,0.125
00:38:04:494,0.029,-0.011,-0.992,-263.800,-73.000,-92.500,0.375,2.688,0.250
00:38:04:608,0.028,-0.011,-0.996,-265.100,-72.000,-93.700,-0.312,3.062,0.250
00:38:04:749,0.023,-0.009,-0.993,-264.300,-72.200,-93.100,0.188,2.438,0.188
00:38:04:850,0.026,-0.015,-0.996,-264.000,-72.900,-93.200,-0.062,3.000,0.375
00:38:04:960,0.026,-0.017,-0.995,-265.300,-73.100,-94.200,0.188,3.125,0.000
00:38:05:089,0.028,-0.011,-0.989,-264.500,-72.400,-93.300,-0.062,2.688,0.062
00:38:05:183,0.024,-0.011,-0.998,-264.800,-72.800,-91.900,-0.312,2.562,-0.125
00:38:05:284,0.029,-0.011,-0.994,-264.600,-71.900,-91.700,0.062,2.688,0.188
00:38:05:404,0.023,-0.013,-0.989,-264.900,-73.500,-93.600,0.312,2.812,0.062
00:38:05:528,0.021,-0.012,-0.987,-264.500,-73.200,-93.500,-0.125,2.750,0.125
00:38:05:652,0.026,-0.017,-0.997,-264.700,-71.700,-93.000,0.062,2.562,0.188
00:38:05:747,0.028,-0.014,-1.002,-264.300,-70.800,-93.000,0.312,3.250,0.250
00:38:05:861,0.026,-0.008,-0.995,-264.200,-72.200,-91.200,0.000,2.188,0.000
00:38:05:961,0.028,-0.012,-0.992,-265.000,-72.300,-93.900,0.438,2.750,0.188
00:38:06:074,0.026,-0.008,-1.005,-264.300,-74.300,-93.500,0.062,2.875,0.062
00:38:06:212,0.028,-0.011,-0.995,-265.000,-72.800,-92.500,0.438,2.688,0.312
00:38:06:298,0.026,-0.014,-0.993,-263.300,-72.600,-92.000,0.250,3.062,0.062
00:38:06:427,0.027,-0.013,-0.991,-264.900,-74.400,-95.200,-0.062,2.812,0.312
00:38:06:508,0.025,-0.010,-1.005,-264.400,-73.400,-92.700,0.500,3.000,0.250
00:38:06:653,0.028,-0.015,-0.996,-265.300,-74.000,-93.700,0.000,2.688,0.438
00:38:06:775,0.027,-0.014,-0.995,-265.800,-72.900,-93.100,-0.250,3.125,0.062
00:38:06:900,0.025,-0.012,-0.990,-264.400,-71.900,-91.900,-0.125,2.438,-0.188
00:38:07:002,0.031,-0.011,-0.992,-264.800,-72.300,-93.200,0.188,2.500,0.188
00:38:07:089,0.025,-0.009,-0.996,-264.300,-72.400,-94.600,0.438,3.000,0.125
00:38:07:237,0.027,-0.009,-0.991,-264.300,-72.100,-93.800,-0.188,3.125,0.125
00:38:07:335,0.027,-0.013,-0.991,-264.200,-72.700,-93.500,-0.250,2.812,0.125
00:38:07:418,0.025,-0.011,-0.996,-264.400,-71.600,-91.100,-0.188,2.688,0.250
00:38:07:540,0.021,-0.012,-0.997,-263.400,-72.400,-92.500,0.000,2.812,0.125
00:38:07:652,0.033,-0.008,-0.997,-265.300,-71.600,-93.000,0.500,2.688,0.250
00:38:07:755,0.029,-0.011,-0.991,-265.300,-73.100,-91.000,0.188,3.000,-0.188
00:38:07:876,0.025,-0.010,-0.990,-266.100,-74.000,-92.900,0.250,2.812,-0.125
00:38:07:967,0.028,-0.006,-0.992,-265.000,-72.700,-93.600,0.062,2.625,0.188
00:38:08:101,0.028,-0.010,-0.993,-265.100,-72.900,-93.200,-0.062,3.562,0.125
00:38:08:188,0.028,-0.015,-0.997,-265.000,-72.900,-92.500,-0.062,2.062,0.125
00:38:08:310,0.025,-0.011,-0.990,-265.100,-73.200,-93.300,0.188,2.812,-0.125
00:38:08:409,0.029,-0.011,-0.994,-264.200,-73.000,-92.700,-0.188,3.000,0.250
00:38:08:548,0.023,-0.011,-0.997,-264.700,-72.300,-92.000,0.188,2.875,0.000
00:38:08:645,0.026,-0.013,-1.001,-264.400,-71.600,-94.000,0.312,2.688,0.250
00:38:08:754,0.029,-0.012,-0.990,-263.800,-73.900,-92.800,0.312,3.125,0.312
00:38:08:880,0.032,-0.017,-0.990,-264.700,-71.400,-91.400,0.625,3.438,0.250
00:38:09:000,0.025,-0.008,-0.993,-264.500,-72.800,-93.300,0.125,2.438,0.000
00:38:09:094,0.024,-0.008,-0.999,-264.500,-72.600,-92.500,0.062,2.562,0.375
00:38:09:224,0.031,-0.014,-0.996,-264.700,-72.400,-92.900,0.500,2.812,-0.125
00:38:09:338,0.026,-0.011,-0.992,-264.200,-72.200,-92.700,0.062,2.625,0.312
00:38:09:436,0.023,-0.010,-1.004,-263.800,-71.900,-91.800,0.875,2.562,0.375
00:38:09:544,0.027,-0.011,-0.998,-265.800,-71.900,-91.400,0.188,2.812,0.500
00:38:09:664,0.029,-0.021,-1.002,-264.800,-71.500,-93.000,-0.250,2.812,0.062
00:38:09:766,0.024,-0.014,-0.994,-263.300,-72.300,-91.000,0.312,2.562,0.312
00:38:09:885,0.027,-0.016,-0.997,-263.900,-73.000,-94.200,0.688,2.750,0.000
00:38:09:967,0.028,-0.015,-0.990,-264.200,-72.500,-91.500,0.562,2.812,0.062
00:38:10:090,0.028,-0.011,-1.001,-263.800,-71.800,-93.000,-0.125,2.625,0.125
00:38:10:195,0.030,-0.016,-0.995,-264.400,-74.300,-93.700,0.312,3.312,-0.250
00:38:10:288,0.028,-0.013,-0.996,-264.000,-72.600,-92.800,0.062,3.000,0.188
00:38:10:408,0.027,-0.018,-0.995,-263.800,-71.300,-92.100,0.125,3.062,0.438
00:38:10:534,0.029,-0.012,-1.002,-262.900,-72.600,-90.300,0.312,2.562,0.188
00:38:10:635,0.027,-0.014,-0.990,-264.800,-71.200,-94.600,0.500,3.062,0.312
00:38:10:760,0.024,-0.012,-0.991,-264.800,-73.600,-93.600,0.125,2.938,0.438
00:38:10:847,0.030,-0.007,-0.989,-263.200,-73.600,-92.900,0.438,2.625,0.000
00:38:10:945,0.023,-0.009,-0.991,-263.500,-72.300,-94.900,-0.062,2.250,0.250
00:38:11:063,0.021,-0.011,-0.996,-264.900,-73.700,-94.800,0.188,2.688,0.312
00:38:11:192,0.027,-0.010,-0.990,-264.900,-71.700,-93.900,0.000,2.688,0.312
00:38:11:301,0.027,-0.012,-0.989,-263.200,-70.000,-92.600,0.312,2.812,0.188
00:38:11:423,0.030,-0.005,-0.996,-263.900,-71.800,-92.400,-0.250,2.812,0.375
00:38:11:524,0.031,-0.016,-0.990,-263.400,-72.000,-90.500,0.500,2.750,0.188
00:38:11:642,0.025,-0.012,-0.988,-263.500,-71.700,-93.200,0.062,3.125,0.250
00:38:11:737,0.029,-0.008,-0.986,-263.600,-73.200,-91.500,0.188,2.688,0.188
00:38:11:860,0.027,-0.016,-0.996,-264.600,-72.500,-93.100,0.125,2.812,0.188
00:38:11:971,0.024,-0.015,-0.991,-264.600,-71.800,-93.100,-0.188,2.938,0.250
00:38:12:091,0.026,-0.014,-0.990,-263.900,-73.900,-95.100,-0.125,2.875,0.062
00:38:12:193,0.028,-0.010,-0.996,-263.900,-71.700,-93.000,0.688,2.562,0.312
00:38:12:296,0.026,-0.012,-0.993,-264.400,-72.900,-90.900,-0.125,2.688,0.062
00:38:12:451,0.026,-0.013,-0.993,-264.800,-72.700,-94.100,-0.375,2.500,0.312
00:38:12:538,0.028,-0.017,-1.001,-264.000,-72.900,-93.300,0.375,2.812,-0.062
00:38:12:644,0.026,-0.018,-0.983,-263.900,-72.300,-93.900,-0.250,2.750,0.250
00:38:12:745,0.025,-0.013,-0.992,-265.500,-72.000,-89.900,0.562,2.562,0.250
00:38:12:875,0.027,-0.014,-0.996,-263.500,-72.600,-92.900,0.312,3.125,-0.125
00:38:12:967,0.029,-0.017,-0.990,-265.300,-71.900,-91.400,0.438,3.125,0.375
00:38:13:075,0.021,-0.007,-0.991,-264.900,-73.500,-91.100,0.000,3.062,0.000
00:38:13:211,0.029,-0.014,-1.002,-265.000,-71.700,-91.800,0.750,2.500,0.188
00:38:13:316,0.026,-0.015,-0.996,-264.500,-73.600,-91.800,0.000,2.938,0.312
00:38:13:431,0.024,-0.009,-1.004,-264.600,-73.200,-93.000,0.500,2.375,0.188
00:38:13:537,0.028,-0.010,-0.996,-263.100,-71.800,-92.900,0.250,2.688,0.000
00:38:13:633,0.025,-0.015,-0.992,-263.600,-71.700,-92.000,0.188,2.625,-0.188
00:38:13:742,0.028,-0.003,-0.997,-264.400,-71.400,-96.000,0.062,2.750,0.188
00:38:13:834,0.029,-0.014,-0.997,-264.900,-72.300,-91.800,0.125,2.938,0.312
00:38:13:954,0.028,-0.012,-0.991,-264.400,-72.500,-91.700,0.062,2.812,0.312
00:38:14:048,0.026,-0.007,-0.991,-264.800,-72.300,-91.600,0.312,3.000,0.250
00:38:14:176,0.029,-0.010,-0.997,-264.600,-71.200,-92.100,-0.250,3.188,0.375
00:38:14:300,0.025,-0.009,-0.994,-264.100,-72.300,-90.500,0.188,2.688,0.062
00:38:14:387,0.025,-0.014,-0.992,-265.000,-73.400,-90.400,0.125,2.812,0.125
00:38:14:496,0.024,-0.013,-0.991,-264.900,-72.600,-92.400,-0.062,2.750,0.250
00:38:14:623,0.027,-0.012,-0.997,-265.300,-72.500,-90.000,0.438,2.438,0.312
00:38:14:738,0.024,-0.007,-0.996,-265.100,-72.000,-91.100,0.188,2.438,0.125
00:38:14:843,0.028,-0.012,-0.989,-265.400,-72.900,-92.500,-0.375,3.062,0.250
00:38:14:945,0.023,-0.021,-0.993,-263.700,-74.100,-91.300,0.125,2.625,-0.062
00:38:15:081,0.030,-0.011,-0.992,-264.200,-72.200,-93.600,0.188,2.562,-0.125
00:38:15:191,0.030,-0.014,-0.996,-263.900,-70.000,-94.800,0.188,2.750,0.000
00:38:15:293,0.024,-0.009,-0.994,-265.100,-73.100,-92.000,-0.188,2.688,0.188
00:38:15:420,0.025,-0.012,-0.996,-264.500,-71.500,-92.200,-0.062,2.500,0.312
00:38:15:549,0.029,-0.015,-0.989,-264.200,-72.100,-94.100,-0.188,2.750,0.062
00:38:15:636,0.026,-0.018,-0.992,-263.800,-72.300,-92.600,0.438,2.750,0.000
00:38:15:754,0.026,-0.008,-0.996,-264.000,-72.300,-91.300,0.500,3.250,0.250
00:38:15:880,0.029,-0.011,-1.001,-265.200,-72.000,-93.600,-0.375,2.688,0.188
00:38:15:982,0.028,-0.013,-0.998,-264.600,-72.700,-93.600,-0.125,2.750,-0.062
00:38:16:094,0.028,-0.011,-0.996,-264.000,-72.600,-90.500,-0.250,2.875,0.062
00:38:16:195,0.029,-0.012,-0.999,-264.600,-72.900,-94.600,0.375,3.000,0.000
00:38:16:313,0.026,-0.012,-0.992,-263.700,-72.200,-92.000,0.375,2.625,0.312
00:38:16:416,0.026,-0.010,-0.998,-263.800,-72.400,-92.400,0.938,2.812,0.500
00:38:16:525,0.026,-0.008,-0.992,-263.500,-72.900,-93.300,0.500,3.188,0.375
00:38:16:636,0.030,-0.012,-0.999,-263.000,-72.900,-93.400,0.562,2.812,-0.062
00:38:16:765,0.029,-0.008,-0.991,-264.600,-73.700,-94.000,0.312,3.250,0.188
00:38:16:866,0.021,-0.010,-1.004,-265.500,-73.200,-91.300,0.250,2.188,0.062
00:38:16:980,0.029,-0.012,-0.995,-266.300,-72.300,-91.800,0.188,2.938,-0.062
00:38:17:074,0.028,-0.015,-0.998,-264.300,-72.900,-92.500,-0.250,2.938,0.125
00:38:17:192,0.026,-0.014,-0.991,-263.600,-73.100,-93.200,-0.125,2.562,0.125
00:38:17:303,0.024,-0.015,-0.993,-261.900,-71.900,-92.600,0.125,2.688,0.125
00:38:17:423,0.028,-0.013,-0.991,-264.900,-72.400,-92.500,0.312,2.938,0.188
00:38:17:523,0.031,-0.014,-1.000,-264.800,-72.300,-93.300,0.188,3.000,0.000
00:38:17:653,0.030,-0.008,-0.992,-265.300,-71.400,-93.200,-0.062,2.625,0.062
00:38:17:744,0.028,-0.012,-0.997,-264.200,-72.700,-91.300,0.375,3.000,0.250
00:38:17:860,0.029,-0.010,-0.998,-263.600,-73.000,-92.500,0.188,2.688,0.125
00:38:17:965,0.028,-0.020,-0.996,-265.100,-72.400,-93.100,0.000,3.062,0.125
00:38:18:076,0.030,-0.009,-0.996,-264.000,-71.600,-91.800,0.438,2.875,-0.062
00:38:18:177,0.032,-0.009,-0.991,-264.700,-71.900,-90.100,-0.125,2.875,0.000
00:38:18:305,0.027,-0.014,-0.991,-264.500,-73.700,-92.900,0.812,2.562,0.188
00:38:18:415,0.024,-0.014,-0.996,-264.200,-74.100,-94.000,0.250,3.125,0.188
00:38:18:524,0.028,-0.014,-0.991,-264.200,-72.900,-94.500,0.188,2.938,0.125
00:38:18:631,0.027,-0.010,-0.989,-265.500,-73.200,-92.800,0.625,3.062,0.188
00:38:18:729,0.023,-0.010,-0.995,-263.800,-74.200,-94.500,0.188,2.688,0.062
00:38:18:843,0.028,-0.016,-0.988,-265.500,-71.300,-91.700,0.000,2.562,0.125
00:38:18:946,0.030,-0.012,-0.990,-264.800,-72.900,-91.900,0.250,3.125,0.125
00:38:19:065,0.029,-0.014,-0.988,-266.000,-72.400,-92.000,0.000,2.438,0.250
00:38:19:174,0.028,-0.014,-0.989,-265.400,-72.900,-95.800,0.125,2.625,0.312
00:38:19:258,0.029,-0.010,-0.988,-264.800,-71.900,-92.100,0.375,2.750,-0.062
00:38:19:392,0.024,-0.014,-0.997,-263.400,-72.100,-92.100,0.188,2.500,0.125
00:38:19:495,0.027,-0.012,-0.992,-263.900,-72.400,-93.100,0.250,2.625,-0.062
00:38:19:629,0.026,-0.005,-0.987,-265.300,-72.900,-96.000,-0.250,2.750,0.250
00:38:19:718,0.024,-0.010,-0.997,-264.900,-73.000,-93.100,0.188,2.562,-0.188
00:38:19:834,0.028,-0.011,-1.000,-264.200,-71.400,-92.900,0.125,3.125,0.125
00:38:19:953,0.025,-0.011,-1.001,-264.300,-72.100,-92.500,0.375,2.500,0.125
00:38:20:045,0.028,-0.010,-0.996,-265.100,-72.100,-93.000,-0.062,2.875,0.250
00:38:20:159,0.023,-0.008,-0.991,-265.700,-72.800,-93.900,0.500,2.062,0.312
00:38:20:284,0.025,-0.011,-0.996,-264.200,-73.100,-92.600,0.188,2.688,0.312
00:38:20:394,0.026,-0.018,-0.996,-264.600,-71.900,-93.200,0.375,2.938,0.125
00:38:20:504,0.026,-0.013,-0.992,-265.800,-73.300,-91.800,0.125,2.688,-0.188
00:38:20:607,0.027,-0.016,-0.995,-265.500,-72.800,-94.500,0.062,2.625,-0.188
00:38:20:744,0.028,-0.014,-0.988,-264.200,-73.300,-92.500,0.312,3.188,0.000
00:38:20:864,0.028,-0.016,-0.998,-264.700,-71.300,-93.000,0.125,3.188,0.312
00:38:20:980,0.026,-0.011,-0.995,-263.000,-72.300,-93.200,0.000,2.188,0.250
00:38:21:065,0.029,-0.015,-1.000,-264.100,-72.100,-94.000,0.188,3.000,0.250
00:38:21:168,0.026,-0.009,-1.000,-264.800,-71.900,-93.000,0.875,2.312,0.250
00:38:21:286,0.023,-0.011,-0.995,-264.900,-72.500,-92.900,-0.438,2.688,0.062
00:38:21:414,0.024,-0.014,-1.003,-264.700,-72.700,-93.300,0.125,2.625,0.062
00:38:21:533,0.023,-0.008,-0.996,-264.300,-71.800,-93.300,-0.188,2.688,0.250
00:38:21:632,0.025,-0.015,-0.990,-264.800,-72.700,-93.200,0.500,2.875,0.250
00:38:21:736,0.023,-0.014,-0.993,-265.400,-71.800,-91.900,0.062,2.562,0.062
00:38:21:855,0.025,-0.015,-0.990,-264.800,-71.800,-91.500,0.438,2.562,0.062
00:38:21:948,0.030,-0.010,-0.997,-263.300,-71.000,-93.600,0.312,2.875,0.188
00:38:22:056,0.024,-0.012,-0.990,-265.000,-72.600,-92.000,0.500,3.000,0.125
00:38:22:166,0.029,-0.009,-0.996,-264.700,-71.800,-93.200,0.000,2.438,-0.188
00:38:22:285,0.030,-0.014,-1.002,-264.900,-72.900,-92.700,-0.125,2.188,-0.188
00:38:22:405,0.023,-0.008,-1.003,-265.200,-73.600,-94.800,0.312,2.938,-0.312
00:38:22:508,0.026,-0.010,-1.004,-265.000,-72.800,-91.900,-0.312,3.125,-0.062
00:38:22:608,0.030,-0.007,-0.995,-263.300,-71.900,-93.700,0.500,2.875,0.188
00:38:22:737,0.024,-0.013,-0.998,-263.600,-71.900,-92.700,-0.188,2.812,0.062
00:38:22:836,0.027,-0.010,-0.991,-264.800,-72.700,-93.500,0.000,2.812,0.312
00:38:22:957,0.024,-0.011,-0.993,-264.500,-72.100,-92.600,0.625,3.250,0.062
00:38:23:076,0.027,-0.013,-0.988,-265.700,-72.300,-92.500,0.125,2.938,0.188
00:38:23:195,0.025,-0.014,-0.991,-264.500,-73.500,-93.500,0.500,2.375,0.500
00:38:23:302,0.025,-0.015,-1.009,-265.500,-72.500,-92.400,-0.188,2.562,0.125
00:38:23:422,0.027,-0.011,-0.996,-263.800,-71.200,-93.400,-0.250,2.438,0.312
00:38:23:532,0.030,-0.017,-0.993,-264.900,-73.800,-90.100,-0.188,2.500,0.125
00:38:23:608,0.029,-0.011,-0.996,-264.900,-72.000,-91.500,0.500,3.250,0.188
00:38:23:741,0.022,-0.014,-1.001,-264.500,-73.500,-90.900,-0.375,2.438,-0.062
00:38:23:845,0.026,-0.011,-0.997,-263.600,-72.000,-95.500,0.625,3.188,0.125
00:38:23:969,0.024,-0.017,-0.992,-264.400,-73.200,-93.100,0.000,2.750,0.250
00:38:24:064,0.025,-0.011,-1.005,-265.500,-72.700,-92.200,0.438,2.750,0.000
00:38:24:182,0.028,-0.014,-0.993,-266.600,-73.700,-90.700,0.250,3.062,0.375
00:38:24:292,0.025,-0.015,-1.002,-264.100,-71.400,-95.200,-0.188,2.938,0.062
00:38:24:393,0.025,-0.013,-0.994,-264.600,-72.700,-91.800,0.250,2.938,0.375
00:38:24:485,0.030,-0.014,-0.993,-264.500,-70.900,-93.200,0.375,2.812,0.500
00:38:24:596,0.025,-0.018,-0.993,-265.100,-71.900,-92.200,-0.500,2.375,0.312
00:38:24:718,0.026,-0.014,-0.997,-263.900,-72.500,-92.800,-0.188,2.312,0.250
00:38:24:838,0.032,-0.011,-0.993,-263.300,-71.800,-93.800,-0.375,2.688,-0.062
00:38:24:935,0.030,-0.008,-0.993,-265.100,-72.000,-92.800,0.312,2.625,0.250
00:38:25:074,0.030,-0.010,-0.993,-264.100,-73.700,-94.100,0.062,2.500,0.062
00:38:25:186,0.028,-0.010,-0.990,-266.400,-72.800,-93.900,0.312,3.188,0.250
00:38:25:265,0.024,-0.005,-0.990,-263.600,-71.900,-93.200,-0.125,2.875,0.125
00:38:25:368,0.031,-0.009,-0.992,-264.500,-71.300,-92.800,0.375,2.500,0.000
00:38:25:494,0.030,-0.009,-0.995,-265.800,-71.500,-93.100,0.250,2.875,0.188
00:38:25:604,0.031,-0.011,-0.996,-263.000,-72.500,-92.700,0.125,2.812,0.000
00:38:25:732,0.024,-0.014,-0.995,-265.000,-71.500,-93.800,0.188,2.938,0.062
00:38:25:839,0.026,-0.012,-0.993,-266.400,-71.900,-92.600,0.375,2.500,0.188
00:38:25:943,0.030,-0.011,-0.998,-265.600,-72.900,-92.400,0.000,2.250,0.188
00:38:26:053,0.022,-0.013,-0.996,-265.000,-72.000,-92.400,0.062,2.938,0.438
00:38:26:147,0.026,-0.015,-0.996,-264.600,-72.300,-95.200,0.125,2.500,0.375
00:38:26:289,0.027,-0.012,-0.996,-265.100,-72.100,-93.800,0.188,2.875,-0.062
00:38:26:386,0.025,-0.011,-0.996,-263.400,-72.600,-93.000,-0.188,2.438,-0.125
00:38:26:492,0.025,-0.011,-1.004,-264.200,-72.400,-92.700,0.500,2.562,0.062
00:38:26:605,0.023,-0.014,-0.987,-262.800,-73.900,-93.700,0.000,2.438,0.375
00:38:26:722,0.026,-0.015,-0.988,-263.500,-71.700,-92.700,0.500,2.875,0.438
00:38:26:838,0.028,-0.009,-0.990,-262.700,-72.100,-94.400,0.062,3.000,0.125
00:38:26:925,0.027,-0.016,-0.990,-263.800,-72.700,-92.700,0.188,2.875,-0.062
00:38:27:024,0.028,-0.015,-0.991,-262.400,-71.000,-95.600,0.062,2.062,-0.062
00:38:27:162,0.027,-0.018,-0.996,-264.600,-72.300,-93.200,0.062,2.312,0.312
00:38:27:255,0.028,-0.012,-0.989,-264.100,-72.400,-93.000,0.375,2.875,0.312
00:38:27:357,0.025,-0.012,-0.996,-264.200,-72.200,-93.900,0.375,3.000,0.312
00:38:27:476,0.022,-0.014,-0.998,-264.000,-72.700,-94.300,0.500,2.812,0.188
00:38:27:587,0.027,-0.014,-0.991,-264.300,-72.200,-94.300,0.188,2.812,0.188
00:38:27:696,0.029,-0.007,-0.996,-264.200,-73.300,-94.100,-0.062,3.062,-0.062
00:38:27:810,0.026,-0.012,-0.991,-264.300,-72.600,-93.800,0.312,2.312,0.125
00:38:27:906,0.027,-0.009,-0.991,-263.800,-71.900,-92.500,-0.250,2.562,0.062
00:38:28:025,0.026,-0.010,-0.996,-264.500,-72.700,-93.400,-0.812,2.750,0.125
00:38:28:135,0.027,-0.009,-0.992,-266.500,-72.700,-94.300,0.125,2.812,-0.062
00:38:28:253,0.027,-0.009,-0.990,-265.300,-72.600,-94.500,-0.312,2.688,0.312
00:38:28:381,0.026,-0.011,-0.992,-264.800,-74.000,-91.700,0.188,2.438,0.125
00:38:28:491,0.029,-0.015,-0.997,-264.200,-73.800,-93.900,0.375,3.188,0.250
00:38:28:584,0.024,-0.010,-0.990,-262.700,-71.900,-93.100,0.375,2.812,0.125
00:38:28:714,0.029,-0.010,-0.990,-265.700,-72.100,-93.600,0.375,2.625,0.375
00:38:28:819,0.027,-0.012,-0.999,-264.300,-72.800,-91.100,-0.250,2.938,0.125
00:38:28:937,0.025,-0.014,-1.003,-263.800,-71.200,-93.500,0.000,3.188,0.125
00:38:29:043,0.026,-0.011,-0.986,-264.400,-71.800,-93.900,0.188,3.312,0.312
00:38:29:153,0.028,-0.015,-0.995,-262.600,-71.800,-94.600,0.125,2.188,0.188
00:38:29:272,0.027,-0.012,-0.992,-263.900,-71.800,-93.600,0.312,3.188,0.625
00:38:29:368,0.024,-0.008,-0.996,-264.100,-73.500,-93.000,-0.188,2.938,0.188
00:38:29:510,0.026,-0.010,-0.991,-264.700,-72.200,-91.100,-0.062,3.312,0.250
00:38:29:595,0.024,-0.014,-0.990,-265.100,-71.500,-92.200,0.062,2.500,0.188
00:38:29:695,0.024,-0.017,-0.989,-263.200,-72.900,-94.200,-0.312,2.375,0.062
00:38:29:804,0.023,-0.014,-0.999,-264.100,-72.700,-92.400,-0.062,2.562,0.062
00:38:29:939,0.031,-0.010,-0.997,-263.900,-70.800,-91.500,0.500,2.812,0.125
00:38:30:049,0.030,-0.017,-1.000,-263.700,-72.000,-93.500,0.062,2.312,0.188
00:38:30:144,0.027,-0.010,-0.997,-263.900,-71.000,-93.300,-0.312,2.812,0.188
00:38:30:271,0.028,-0.013,-1.003,-263.900,-72.300,-91.600,0.375,2.875,0.062
00:38:30:399,0.025,-0.012,-1.001,-263.800,-71.300,-90.800,-0.125,3.062,0.312
00:38:30:466,0.024,-0.013,-0.996,-263.700,-72.900,-93.100,0.062,2.875,0.375
00:38:30:592,0.027,-0.016,-0.991,-265.100,-71.800,-93.700,0.062,2.312,0.188
00:38:30:702,0.025,-0.013,-0.998,-265.200,-74.000,-93.400,0.375,2.750,0.250
00:38:30:839,0.023,-0.017,-0.996,-264.700,-72.500,-93.800,-0.062,2.562,0.125
00:38:30:925,0.027,-0.012,-0.992,-264.600,-71.600,-94.300,0.312,2.812,0.062
00:38:31:025,0.025,-0.016,-0.988,-264.900,-72.900,-92.900,0.062,2.625,-0.062
00:38:31:146,0.025,-0.009,-0.994,-263.900,-73.100,-93.100,-0.438,2.188,-0.125
00:38:31:247,0.027,-0.010,-1.005,-264.700,-72.000,-93.200,-0.375,2.812,0.062
00:38:31:373,0.026,-0.015,-0.996,-263.300,-72.700,-92.900,-0.125,2.625,0.062
00:38:31:467,0.028,-0.014,-1.005,-262.800,-72.500,-93.600,0.250,2.625,0.250
00:38:31:595,0.028,-0.009,-0.989,-264.900,-71.700,-93.500,0.688,3.125,0.125
00:38:31:714,0.023,-0.012,-0.992,-264.900,-71.800,-94.900,0.125,2.375,0.000
00:38:31:814,0.027,-0.013,-1.003,-265.000,-72.100,-96.600,0.188,2.750,0.438
00:38:31:942,0.028,-0.010,-1.000,-263.400,-72.500,-94.800,0.188,3.000,0.062
00:38:32:043,0.030,-0.017,-0.997,-263.800,-71.800,-91.600,-0.250,2.938,0.125
00:38:32:148,0.025,-0.010,-0.997,-264.500,-72.300,-92.300,0.062,2.438,-0.125
00:38:32:247,0.029,-0.012,-0.996,-265.100,-72.500,-92.600,-0.312,2.500,0.000
00:38:32:375,0.031,-0.011,-0.999,-264.500,-71.400,-92.300,-0.500,2.375,0.000
00:38:32:478,0.029,-0.010,-0.992,-266.100,-72.000,-92.200,0.250,3.312,0.312
00:38:32:568,0.025,-0.013,-0.991,-263.600,-71.100,-95.000,-0.062,2.875,0.000
00:38:32:711,0.025,-0.013,-0.996,-263.900,-72.200,-92.900,0.062,2.375,0.250
00:38:32:813,0.023,-0.014,-0.993,-265.000,-72.900,-92.600,0.250,2.812,0.188
00:38:32:924,0.023,-0.011,-0.990,-264.400,-71.100,-91.900,0.250,2.250,0.000
00:38:33:040,0.027,-0.014,-0.994,-263.100,-71.700,-91.600,-0.062,2.438,-0.062
00:38:33:134,0.027,-0.012,-0.996,-266.000,-73.400,-94.000,-0.125,2.875,0.188
00:38:33:253,0.029,-0.014,-0.996,-264.900,-72.200,-92.000,-0.312,2.562,0.375
00:38:33:380,0.030,-0.010,-0.992,-265.100,-72.700,-93.100,0.188,2.688,0.312
00:38:33:478,0.030,-0.012,-0.990,-263.500,-72.800,-92.700,-0.062,3.000,0.438
00:38:33:596,0.026,-0.011,-0.986,-265.000,-71.200,-93.800,0.125,2.438,0.000
00:38:33:697,0.027,-0.009,-0.995,-264.100,-72.100,-95.600,0.062,2.438,0.062
00:38:33:815,0.028,-0.014,-0.992,-265.000,-71.400,-93.400,0.188,3.125,0.125
00:38:33:915,0.023,-0.017,-0.989,-262.400,-71.900,-93.000,-0.250,2.625,0.250
00:38:34:025,0.022,-0.014,-0.987,-263.700,-71.300,-92.600,0.375,2.750,-0.125
00:38:34:136,0.028,-0.012,-0.992,-265.000,-72.700,-95.100,0.062,2.938,0.062
00:38:34:260,0.032,-0.010,-0.988,-263.600,-72.500,-95.200,0.312,2.375,0.000
00:38:34:354,0.028,-0.015,-0.995,-264.500,-71.400,-92.900,0.375,2.562,0.625
00:38:34:489,0.026,-0.013,-0.997,-263.400,-72.300,-90.900,0.000,2.812,0.062
00:38:34:568,0.027,-0.015,-0.996,-265.200,-72.500,-92.700,0.188,2.375,0.062
00:38:34:677,0.026,-0.017,-0.996,-265.000,-72.300,-94.300,0.000,2.688,0.312
00:38:34:785,0.027,-0.013,-0.992,-264.800,-72.200,-94.500,-0.125,2.625,0.188
00:38:34:884,0.024,-0.012,-0.990,-264.200,-73.200,-93.100,0.062,2.688,0.000
00:38:35:013,0.028,-0.010,-1.001,-264.900,-72.100,-92.600,0.125,2.688,0.062
00:38:35:138,0.032,-0.010,-0.991,-262.700,-73.200,-92.400,0.438,2.812,0.312
00:38:35:233,0.024,-0.012,-0.989,-264.200,-71.900,-93.900,0.250,2.812,0.688
00:38:35:343,0.022,-0.009,-0.992,-264.500,-72.000,-90.800,0.188,3.438,0.250
