Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:27:20:225,0.022,-0.010,-0.996,-264.100,-71.200,-93.000,-0.250,2.562,0.250
00:27:20:340,0.027,-0.012,-0.989,-264.000,-74.000,-92.800,-0.125,2.625,0.062
00:27:20:435,0.023,-0.014,-0.989,-265.800,-73.400,-93.300,0.625,2.688,0.312
00:27:20:556,0.027,-0.013,-0.996,-264.000,-74.500,-92.300,0.688,3.250,-0.125
00:27:20:700,0.028,-0.012,-0.991,-263.800,-73.500,-92.300,0.250,3.000,0.562
00:27:20:789,0.023,-0.010,-0.997,-265.500,-72.500,-92.800,0.062,2.750,0.125
00:27:20:914,0.028,-0.011,-0.995,-265.300,-72.800,-93.400,0.438,2.500,0.312
00:27:21:027,0.029,-0.007,-0.996,-263.500,-72.700,-92.100,0.125,3.000,-0.375
00:27:21:145,0.028,-0.009,-0.996,-263.700,-72.000,-91.200,-0.062,2.562,0.125
00:27:21:256,0.028,-0.012,-0.989,-263.800,-74.000,-92.500,-0.688,2.625,-0.188
00:27:21:383,0.024,-0.008,-0.995,-263.400,-72.700,-91.500,0.125,2.750,0.312
00:27:21:485,0.030,-0.007,-1.000,-264.400,-73.100,-91.300,0.062,2.688,0.000
00:27:21:597,0.026,-0.014,-0.993,-263.600,-74.100,-92.600,0.000,2.625,0.250
00:27:21:716,0.026,-0.011,-0.999,-264.900,-72.900,-92.100,0.500,2.812,0.062
00:27:21:850,0.028,-0.011,-0.996,-264.600,-73.700,-93.000,0.312,3.000,0.375
00:27:21:974,0.029,-0.014,-0.996,-265.100,-72.600,-92.900,-0.250,2.562,0.062
00:27:22:087,0.027,-0.012,-0.992,-264.900,-73.600,-94.100,-0.250,3.188,0.250
00:27:22:193,0.023,-0.016,-0.996,-264.700,-72.300,-92.800,0.188,2.938,0.062
00:27:22:309,0.027,-0.012,-0.996,-264.400,-72.800,-92.500,0.562,2.188,0.312
00:27:22:426,0.028,-0.013,-0.995,-265.500,-72.000,-93.200,0.188,2.438,0.250
00:27:22:546,0.029,-0.006,-0.994,-265.600,-72.700,-93.400,0.000,2.562,0.312
00:27:22:668,0.030,-0.017,-0.996,-265.000,-73.200,-92.200,0.375,2.750,-0.188
00:27:22:783,0.025,-0.009,-0.990,-264.500,-73.900,-93.500,0.688,2.562,0.188
00:27:22:896,0.025,-0.014,-0.990,-265.500,-73.500,-93.400,0.250,3.250,0.000
00:27:23:016,0.026,-0.013,-0.994,-263.900,-73.200,-94.200,0.562,2.938,0.375
00:27:23:118,0.023,-0.010,-0.997,-263.800,-74.100,-93.000,0.000,2.750,0.062
00:27:23:243,0.026,-0.011,-0.997,-263.400,-73.000,-91.800,0.438,2.812,0.438
00:27:23:358,0.030,-0.012,-0.987,-264.100,-71.600,-92.100,0.812,3.000,0.188
00:27:23:496,0.028,-0.014,-0.991,-264.500,-74.500,-90.600,-0.062,2.750,0.125
00:27:23:608,0.027,-0.014,-0.991,-263.600,-73.200,-91.800,-0.125,2.562,0.188
00:27:23:725,0.022,-0.009,-0.996,-265.000,-72.800,-93.600,0.250,2.562,0.062
00:27:23:862,0.023,-0.008,-0.991,-266.100,-73.300,-92.200,0.250,2.625,-0.312
00:27:23:976,0.027,-0.012,-0.991,-264.800,-73.900,-92.900,0.062,2.438,0.188
00:27:24:105,0.030,-0.016,-0.992,-265.700,-72.100,-92.400,-0.125,2.312,0.188
00:27:24:198,0.024,-0.013,-0.994,-265.200,-72.000,-93.300,-0.250,2.438,0.312
00:27:24:326,0.028,-0.006,-0.997,-266.300,-73.400,-93.300,0.438,3.312,0.188
00:27:24:468,0.031,-0.010,-0.992,-264.500,-73.000,-93.100,0.188,2.625,0.438
00:27:24:580,0.029,-0.017,-0.997,-264.200,-72.000,-91.900,0.125,3.062,0.188
00:27:24:684,0.027,-0.013,-0.995,-263.900,-71.900,-92.500,-0.062,2.125,0.188
00:27:24:804,0.024,-0.016,-0.994,-263.300,-72.700,-90.900,0.125,3.000,0.312
00:27:24:905,0.029,-0.006,-0.993,-265.300,-73.300,-93.700,0.062,2.688,0.500
00:27:25:026,0.023,-0.011,-0.998,-265.200,-72.100,-92.600,0.375,3.062,0.062
00:27:25:149,0.024,-0.005,-0.991,-263.800,-73.900,-92.100,-0.312,2.938,0.188
00:27:25:273,0.027,-0.007,-0.995,-265.100,-73.100,-90.900,0.312,2.562,0.438
00:27:25:386,0.024,-0.017,-1.002,-265.800,-72.600,-93.000,0.000,2.750,0.000
00:27:25:518,0.029,-0.015,-0.997,-265.400,-73.700,-93.100,0.062,2.938,0.188
00:27:25:641,0.027,-0.008,-1.001,-263.600,-71.600,-92.900,-0.188,2.875,0.125
00:27:25:745,0.028,-0.011,-0.994,-264.500,-73.100,-94.300,0.688,2.750,0.000
00:27:25:857,0.023,-0.012,-0.993,-265.700,-72.400,-93.600,-0.188,2.875,0.125
00:27:26:001,0.027,-0.013,-0.998,-264.700,-73.800,-92.700,0.188,2.188,0.000
00:27:26:104,0.030,-0.008,-0.996,-265.300,-73.500,-92.100,0.188,2.625,0.688
00:27:26:218,0.024,-0.014,-0.997,-265.600,-73.100,-91.800,0.062,2.875,0.250
00:27:26:342,0.027,-0.013,-0.990,-266.300,-72.200,-92.800,-0.312,2.562,0.312
00:27:26:468,0.029,-0.014,-0.993,-264.800,-72.100,-95.500,0.562,2.562,-0.188
00:27:26:564,0.025,-0.011,-0.992,-264.800,-71.800,-91.800,0.250,2.438,0.312
00:27:26:679,0.029,-0.008,-0.996,-263.400,-73.100,-94.200,-0.062,2.812,0.125
00:27:26:829,0.029,-0.011,-0.996,-263.500,-71.900,-93.300,-0.125,2.500,0.125
00:27:26:952,0.021,-0.013,-0.994,-264.600,-72.400,-93.800,0.250,2.625,0.250
00:27:27:038,0.023,-0.011,-0.991,-263.900,-73.100,-90.800,-0.188,2.812,0.000
00:27:27:171,0.023,-0.009,-0.988,-264.100,-73.000,-91.900,0.625,2.438,0.188
00:27:27:280,0.025,-0.015,-0.994,-264.400,-72.900,-93.000,-0.250,2.875,0.188
00:27:27:384,0.025,-0.013,-0.986,-264.500,-74.800,-91.000,0.312,2.375,0.000
00:27:27:497,0.027,-0.009,-0.989,-263.500,-71.900,-92.600,0.125,3.375,0.188
00:27:27:617,0.029,-0.010,-0.998,-266.100,-71.500,-91.200,-0.312,2.062,0.312
00:27:27:734,0.027,-0.010,-0.994,-264.100,-74.000,-93.400,0.312,2.688,0.062
00:27:27:851,0.027,-0.014,-0.992,-265.400,-72.800,-92.500,-0.125,3.062,0.000
00:27:27:937,0.025,-0.011,-0.989,-265.300,-72.300,-91.600,0.188,2.750,0.000
00:27:28:046,0.029,-0.013,-0.987,-264.200,-71.900,-92.800,0.000,3.000,0.312
00:27:28:173,0.022,-0.007,-0.996,-263.900,-71.100,-92.500,0.062,2.625,0.188
00:27:28:277,0.026,-0.015,-0.994,-265.500,-72.600,-93.600,0.625,2.688,-0.125
00:27:28:428,0.023,-0.012,-0.991,-264.200,-73.400,-94.600,0.125,3.125,0.188
00:27:28:541,0.026,-0.008,-0.988,-264.500,-72.900,-92.300,-0.188,2.125,0.125
00:27:28:673,0.024,-0.010,-0.993,-263.900,-72.300,-93.700,-0.250,3.125,0.250
00:27:28:781,0.029,-0.011,-0.996,-265.800,-72.800,-91.000,0.125,3.000,0.438
00:27:28:877,0.025,-0.015,-1.002,-265.000,-73.200,-93.000,0.062,2.438,0.250
00:27:28:986,0.028,-0.014,-0.996,-264.500,-72.100,-93.800,0.500,3.250,0.312
00:27:29:097,0.027,-0.014,-0.995,-264.100,-72.600,-94.000,0.688,2.688,0.375
00:27:29:222,0.029,-0.014,-0.990,-265.300,-73.100,-91.700,0.188,3.188,-0.062
00:27:29:354,0.026,-0.018,-0.997,-264.000,-73.800,-90.800,0.062,3.062,-0.250
00:27:29:474,0.023,-0.015,-0.992,-263.800,-72.000,-91.500,-0.250,2.500,0.375
00:27:29:587,0.027,-0.009,-0.993,-264.700,-73.800,-92.100,0.375,2.438,0.000
00:27:29:698,0.033,-0.012,-0.992,-265.000,-72.800,-93.800,0.188,2.500,0.562
00:27:29:832,0.025,-0.011,-1.000,-265.900,-72.900,-90.200,0.312,2.688,0.125
00:27:29:969,0.027,-0.013,-0.994,-265.200,-72.800,-92.000,0.312,3.250,-0.125
00:27:30:056,0.029,-0.012,-0.993,-265.000,-72.000,-92.500,0.688,3.000,0.438
00:27:30:168,0.028,-0.015,-0.996,-265.300,-73.300,-92.800,0.125,2.938,0.375
00:27:30:315,0.027,-0.015,-0.996,-264.300,-72.400,-93.100,-0.125,2.750,0.188
00:27:30:426,0.029,-0.015,-0.996,-265.300,-73.400,-94.100,0.688,2.875,0.375
00:27:30:550,0.028,-0.016,-0.995,-264.800,-72.700,-92.500,-0.625,2.312,0.125
00:27:30:666,0.026,-0.015,-0.993,-264.000,-73.100,-91.300,-0.062,2.500,0.188
00:27:30:768,0.028,-0.011,-0.996,-263.800,-72.600,-92.800,-0.312,2.375,0.250
00:27:30:896,0.028,-0.013,-0.996,-263.600,-72.300,-94.100,0.312,3.188,-0.125
00:27:30:999,0.025,-0.017,-0.996,-263.800,-72.400,-92.100,-0.188,2.438,0.062
00:27:31:161,0.030,-0.013,-0.991,-264.500,-73.200,-93.400,0.312,2.812,0.312
00:27:31:272,0.026,-0.009,-0.991,-264.300,-72.600,-93.400,0.562,2.812,0.188
00:27:31:366,0.022,-0.014,-0.993,-263.900,-71.400,-93.200,-0.062,2.688,-0.562
00:27:31:485,0.029,-0.010,-0.987,-264.000,-72.900,-93.000,0.375,3.188,0.000
00:27:31:619,0.024,-0.010,-0.998,-264.200,-72.600,-94.300,0.188,2.688,-0.062
00:27:31:715,0.027,-0.018,-0.990,-265.100,-71.700,-94.300,-0.062,2.562,0.375
00:27:31:817,0.027,-0.011,-0.994,-264.800,-72.000,-93.800,0.125,2.438,0.375
00:27:31:961,0.032,-0.008,-0.992,-265.300,-72.800,-90.400,0.312,2.375,-0.062
00:27:32:058,0.024,-0.015,-0.990,-263.900,-72.200,-92.300,0.312,2.562,0.062
00:27:32:205,0.024,-0.016,-0.995,-264.600,-72.100,-92.400,0.438,2.812,-0.062
00:27:32:330,0.029,-0.014,-0.988,-264.600,-72.000,-92.900,0.062,2.750,0.438
00:27:32:434,0.029,-0.013,-1.004,-264.900,-71.800,-93.900,0.625,3.062,-0.188
00:27:32:546,0.028,-0.014,-0.990,-264.600,-71.200,-94.000,0.250,3.312,0.000
00:27:32:647,0.030,-0.011,-0.998,-262.800,-71.900,-91.500,0.250,2.375,0.375
00:27:32:802,0.022,-0.010,-0.999,-264.500,-72.900,-93.400,-0.312,2.625,-0.188
00:27:32:912,0.028,-0.013,-0.991,-263.900,-73.100,-93.100,0.188,3.062,0.312
00:27:33:023,0.026,-0.012,-0.988,-264.900,-72.100,-94.300,-0.125,2.375,0.125
00:27:33:134,0.028,-0.009,-0.993,-265.200,-74.500,-93.900,0.625,2.812,0.250
00:27:33:237,0.026,-0.011,-0.994,-264.000,-72.600,-93.100,0.438,2.812,0.375
00:27:33:381,0.029,-0.013,-0.995,-265.500,-73.000,-92.100,-0.062,2.750,-0.062
00:27:33:478,0.023,-0.009,-0.996,-263.100,-73.300,-94.600,0.188,2.688,0.312
00:27:33:623,0.028,-0.011,-1.003,-264.900,-72.500,-91.600,-0.312,2.062,0.062
00:27:33:731,0.025,-0.013,-0.998,-263.900,-72.300,-92.800,0.062,2.688,0.000
00:27:33:835,0.032,-0.012,-0.996,-264.600,-73.400,-91.100,0.188,3.000,0.188
00:27:33:947,0.027,-0.014,-0.989,-263.800,-72.700,-92.100,0.625,2.875,0.000
00:27:34:085,0.025,-0.011,-0.996,-265.300,-74.100,-92.700,-0.312,2.688,0.188
00:27:34:196,0.024,-0.016,-0.991,-263.500,-71.800,-92.200,0.500,2.812,0.250
00:27:34:324,0.027,-0.009,-0.994,-263.200,-72.200,-92.400,0.438,2.438,-0.062
00:27:34:462,0.023,-0.011,-0.991,-264.800,-73.200,-93.500,0.375,3.062,-0.125
00:27:34:611,0.030,-0.018,-0.995,-262.800,-71.900,-92.900,-0.250,2.750,-0.125
00:27:34:760,0.024,-0.011,-0.996,-265.700,-72.700,-92.400,0.375,3.250,0.188
00:27:34:891,0.024,-0.012,-0.997,-264.700,-74.200,-92.900,0.562,2.750,0.500
00:27:35:062,0.029,-0.013,-0.991,-264.700,-73.100,-92.400,0.312,2.750,0.312
00:27:35:202,0.029,-0.010,-0.991,-264.100,-73.000,-92.700,-0.312,2.438,-0.062
00:27:35:349,0.027,-0.013,-0.987,-265.400,-74.000,-92.300,0.062,2.688,0.500
00:27:35:483,0.021,-0.018,-0.989,-265.500,-73.600,-92.200,-0.062,2.312,0.000
00:27:35:629,0.029,-0.009,-0.996,-262.300,-71.300,-93.900,0.875,2.312,0.312
00:27:35:779,0.024,-0.015,-0.995,-263.800,-73.600,-93.600,0.188,2.875,0.188
00:27:35:918,0.026,-0.008,-0.988,-264.000,-73.600,-91.700,0.125,3.438,0.188
00:27:36:070,0.025,-0.011,-0.990,-263.700,-74.200,-93.000,0.062,2.750,0.062
00:27:36:228,0.029,-0.014,-1.003,-264.400,-74.000,-91.400,-0.062,2.812,0.250
00:27:36:373,0.028,-0.011,-0.990,-262.700,-73.000,-91.300,0.062,2.875,0.062
00:27:36:528,0.024,-0.012,-0.989,-264.700,-74.100,-92.900,-0.062,3.000,-0.062
00:27:36:666,0.026,-0.012,-0.988,-264.900,-72.200,-93.800,-0.062,2.250,0.125
00:27:36:828,0.025,-0.013,-0.989,-263.600,-72.400,-93.600,0.125,2.438,0.062
00:27:36:969,0.022,-0.010,-0.989,-262.500,-72.900,-93.400,0.062,2.750,-0.062
00:27:37:126,0.025,-0.008,-0.995,-264.400,-73.900,-93.200,0.312,2.562,-0.062
00:27:37:278,0.026,-0.014,-0.996,-263.000,-73.300,-92.100,-0.250,3.312,0.188
00:27:37:422,0.029,-0.009,-0.991,-263.300,-73.700,-91.500,-0.188,2.812,0.250
00:27:37:581,0.027,-0.009,-0.996,-264.100,-72.700,-93.900,0.000,2.750,0.000
00:27:37:733,0.027,-0.015,-0.991,-263.700,-72.000,-93.500,-0.062,2.750,0.000
00:27:37:869,0.029,-0.011,-0.991,-264.300,-71.800,-92.800,-0.188,2.312,0.250
00:27:38:015,0.029,-0.017,-0.995,-264.200,-72.400,-93.000,0.062,2.625,0.000
00:27:38:170,0.028,-0.015,-0.993,-262.800,-73.100,-91.100,-0.250,2.812,0.250
00:27:38:305,0.026,-0.013,-0.992,-264.600,-73.200,-93.600,0.312,2.875,0.188
00:27:38:459,0.027,-0.013,-0.988,-263.600,-72.500,-92.900,0.188,3.000,0.188
00:27:38:610,0.028,-0.016,-0.991,-263.700,-73.100,-91.800,0.125,2.562,0.250
00:27:38:760,0.030,-0.011,-0.996,-265.600,-72.200,-93.400,0.625,2.750,0.312
00:27:38:928,0.022,-0.012,-1.005,-264.200,-72.900,-93.800,-0.062,2.250,0.188
00:27:39:061,0.026,-0.009,-0.996,-265.200,-72.800,-90.200,-0.125,2.312,0.125
00:27:39:193,0.029,-0.009,-0.995,-264.300,-74.100,-93.800,0.875,3.500,0.125
00:27:39:354,0.023,-0.008,-0.993,-265.100,-74.500,-94.000,0.125,3.062,0.125
00:27:39:497,0.030,-0.014,-0.996,-262.800,-73.700,-91.700,0.000,3.000,0.000
00:27:39:637,0.024,-0.013,-0.986,-263.700,-72.300,-93.000,0.188,2.438,0.312
00:27:39:801,0.023,-0.012,-0.990,-264.000,-72.900,-93.800,0.438,2.375,0.125
00:27:39:951,0.027,-0.015,-0.991,-262.800,-73.200,-92.900,0.938,3.312,0.312
00:27:40:077,0.027,-0.010,-0.997,-263.200,-73.400,-93.600,0.188,2.438,0.000
00:27:40:233,0.024,-0.011,-0.995,-264.400,-72.800,-92.500,0.812,2.875,0.438
00:27:40:382,0.025,-0.015,-1.001,-264.100,-72.800,-92.500,0.500,2.750,0.312
00:27:40:552,0.026,-0.014,-1.002,-264.500,-74.200,-94.300,-0.312,3.250,-0.062
00:27:40:686,0.025,-0.013,-0.997,-263.600,-74.200,-92.500,0.250,3.188,0.375
00:27:40:830,0.023,-0.013,-0.994,-264.900,-72.300,-94.500,0.562,2.812,-0.375
00:27:40:969,0.028,-0.012,-0.991,-264.000,-73.700,-92.400,0.062,2.125,0.188
00:27:41:119,0.029,-0.012,-0.990,-264.000,-72.700,-92.600,0.312,3.125,0.062
00:27:41:279,0.029,-0.012,-0.997,-263.300,-75.200,-92.400,-0.250,2.375,0.062
00:27:41:429,0.028,-0.008,-0.999,-264.400,-73.600,-93.100,0.188,2.812,-0.062
00:27:41:574,0.026,-0.014,-0.987,-264.400,-74.400,-93.700,0.062,2.938,0.188
00:27:41:719,0.026,-0.009,-0.994,-263.200,-74.600,-94.900,0.250,3.188,0.062
00:27:41:870,0.028,-0.014,-1.002,-263.800,-72.200,-92.300,-0.062,3.125,0.000
00:27:42:002,0.029,-0.011,-0.994,-264.800,-73.200,-93.100,-0.188,2.500,0.000
00:27:42:160,0.023,-0.010,-0.994,-263.400,-71.300,-91.400,0.375,2.500,0.312
00:27:42:294,0.026,-0.015,-0.995,-265.200,-72.400,-93.900,0.062,2.688,0.312
00:27:42:451,0.030,-0.015,-0.999,-264.700,-72.800,-93.200,-0.250,2.625,0.312
00:27:42:604,0.031,-0.012,-0.991,-264.700,-71.900,-92.200,0.438,2.688,0.188
00:27:42:751,0.029,-0.010,-0.992,-263.500,-73.600,-94.200,-0.250,2.750,0.188
00:27:42:890,0.025,-0.014,-0.992,-263.900,-72.500,-95.400,0.125,2.688,0.125
00:27:43:040,0.025,-0.009,-0.991,-264.800,-72.000,-91.800,0.250,3.438,0.438
00:27:43:194,0.025,-0.013,-0.990,-264.200,-72.700,-91.700,-0.250,2.938,0.188
00:27:43:358,0.031,-0.014,-0.998,-263.300,-73.000,-93.400,-0.125,2.938,0.000
00:27:43:493,0.027,-0.012,-0.991,-263.600,-73.300,-93.300,0.125,2.688,0.062
00:27:43:645,0.027,-0.011,-0.997,-263.200,-73.800,-91.100,-0.125,2.938,0.438
00:27:43:794,0.025,-0.012,-0.996,-263.600,-73.000,-92.700,-0.250,2.438,0.188
00:27:43:939,0.024,-0.015,-1.000,-263.800,-73.700,-92.500,-0.125,3.125,0.312
00:27:44:071,0.028,-0.016,-0.996,-264.700,-73.800,-93.300,0.062,3.250,0.000
00:27:44:240,0.030,-0.015,-0.995,-263.900,-74.100,-91.700,-0.062,3.062,0.125
00:27:44:370,0.025,-0.008,-0.993,-264.600,-72.500,-93.700,0.062,2.625,0.000
00:27:44:528,0.026,-0.012,-0.996,-264.500,-74.400,-92.500,0.750,2.562,0.125
00:27:44:669,0.024,-0.009,-0.991,-264.800,-73.300,-93.300,0.312,2.812,0.250
00:27:44:812,0.027,-0.014,-0.993,-263.700,-73.300,-92.800,0.062,2.562,0.312
00:27:44:974,0.024,-0.011,-0.992,-263.400,-73.900,-92.400,-0.062,2.562,0.125
00:27:45:131,0.031,-0.009,-0.996,-263.400,-73.000,-94.100,0.188,2.688,0.250
00:27:45:270,0.021,-0.014,-0.996,-264.000,-72.700,-93.800,-0.250,2.188,0.125
00:27:45:419,0.025,-0.017,-0.994,-265.200,-73.100,-94.000,0.188,3.375,0.000
00:27:45:565,0.029,-0.019,-0.991,-263.300,-72.600,-92.800,0.062,2.438,0.125
00:27:45:740,0.026,-0.013,-1.002,-264.900,-72.300,-92.900,0.000,2.688,0.125
00:27:45:879,0.029,-0.010,-0.996,-264.100,-73.100,-91.700,0.000,2.875,-0.125
00:27:46:025,0.023,-0.015,-0.996,-263.500,-72.400,-91.600,-0.125,2.562,0.188
00:27:46:181,0.026,-0.014,-0.989,-264.500,-72.500,-94.300,-0.250,2.625,0.188
00:27:46:331,0.024,-0.010,-0.996,-264.400,-72.100,-92.600,-0.125,2.500,-0.125
00:27:46:480,0.026,-0.014,-0.989,-263.800,-73.500,-90.700,0.312,2.812,0.062
00:27:46:602,0.027,-0.020,-0.991,-263.900,-73.700,-92.100,0.062,2.875,0.125
00:27:46:763,0.024,-0.015,-0.991,-265.000,-73.200,-92.800,0.000,3.000,0.625
00:27:46:910,0.025,-0.014,-0.988,-264.000,-74.100,-94.200,0.688,3.062,0.062
00:27:47:052,0.027,-0.014,-0.988,-264.100,-73.500,-92.200,0.688,2.750,0.188
00:27:47:210,0.031,-0.012,-0.996,-265.300,-73.500,-91.700,-0.062,2.688,0.125
00:27:47:362,0.026,-0.011,-0.989,-263.900,-73.300,-93.100,0.000,2.500,0.312
00:27:47:499,0.027,-0.017,-0.996,-263.300,-74.500,-94.400,0.312,2.750,0.188
00:27:47:660,0.028,-0.011,-0.988,-263.800,-73.400,-91.700,-0.125,2.625,0.188
00:27:47:809,0.029,-0.009,-0.997,-264.000,-71.800,-93.000,0.312,2.562,0.125
00:27:47:968,0.031,-0.017,-0.990,-263.100,-72.900,-92.500,-0.125,2.625,0.438
00:27:48:114,0.025,-0.012,-0.995,-265.000,-74.600,-91.800,0.062,2.812,0.250
00:27:48:270,0.027,-0.010,-0.995,-264.900,-72.300,-93.500,0.688,2.812,0.250
00:27:48:409,0.031,-0.010,-0.995,-262.700,-72.300,-92.900,0.312,2.938,0.250
00:27:48:560,0.027,-0.013,-0.992,-265.000,-72.500,-92.300,-0.188,2.938,-0.125
00:27:48:710,0.029,-0.010,-0.996,-263.400,-74.300,-93.400,0.750,2.938,0.000
00:27:48:870,0.027,-0.013,-0.993,-263.900,-72.700,-92.600,-0.188,2.625,0.625
00:27:49:009,0.024,-0.008,-1.003,-264.100,-72.400,-91.900,0.125,3.188,0.000
00:27:49:152,0.027,-0.012,-0.990,-263.900,-73.500,-93.400,-0.188,2.375,0.062
00:27:49:309,0.027,-0.010,-0.990,-262.900,-73.100,-91.200,-0.062,2.938,0.062
00:27:49:432,0.023,-0.015,-0.998,-264.000,-72.500,-92.500,0.688,2.500,0.250
00:27:49:600,0.033,-0.009,-0.991,-264.800,-73.400,-95.000,-0.062,2.875,0.188
00:27:49:739,0.028,-0.012,-0.991,-263.100,-72.400,-93.600,0.000,3.062,0.125
00:27:49:880,0.024,-0.008,-0.995,-264.900,-72.100,-89.600,-0.062,3.188,0.312
00:27:50:041,0.022,-0.015,-0.991,-264.800,-72.200,-94.400,0.312,2.625,0.250
00:27:50:191,0.028,-0.011,-0.987,-263.400,-71.400,-93.600,-0.250,2.688,0.125
00:27:50:329,0.032,-0.012,-0.995,-264.300,-71.900,-93.300,-0.188,2.438,0.250
00:27:50:480,0.028,-0.017,-0.989,-264.700,-73.400,-91.700,0.188,2.625,0.250
00:27:50:639,0.025,-0.012,-0.989,-264.000,-73.500,-93.000,0.562,3.125,0.188
00:27:50:773,0.028,-0.012,-0.986,-265.300,-72.400,-93.200,0.688,2.875,0.312
00:27:50:927,0.028,-0.008,-0.992,-264.200,-73.300,-94.000,0.250,2.500,0.188
00:27:51:071,0.026,-0.010,-0.991,-265.800,-72.100,-91.900,0.625,2.875,0.312
00:27:51:221,0.028,-0.008,-0.990,-263.800,-72.900,-93.500,0.062,2.812,0.438
00:27:51:362,0.029,-0.015,-0.988,-265.200,-71.900,-93.500,0.250,2.375,0.375
00:27:51:513,0.030,-0.016,-0.996,-265.200,-72.800,-91.300,-0.062,2.750,0.188
00:27:51:663,0.025,-0.007,-0.992,-264.400,-72.500,-92.700,0.812,2.562,0.125
00:27:51:804,0.024,-0.014,-0.988,-265.400,-71.800,-90.900,-0.062,3.625,0.312
00:27:51:950,0.025,-0.014,-0.990,-264.400,-74.000,-93.700,0.062,2.438,0.188
00:27:52:097,0.024,-0.016,-0.997,-264.300,-73.400,-93.100,0.250,2.000,0.188
00:27:52:249,0.025,-0.012,-0.992,-264.100,-73.600,-94.200,-0.438,2.688,0.000
00:27:52:390,0.024,-0.014,-0.988,-263.800,-72.800,-92.400,0.125,3.062,0.125
00:27:52:543,0.022,-0.013,-0.996,-264.300,-72.400,-92.100,0.438,2.812,-0.188
00:27:52:700,0.026,-0.007,-1.002,-263.900,-73.000,-92.600,0.000,2.188,0.188
00:27:52:851,0.026,-0.016,-0.996,-262.400,-73.900,-92.600,0.438,2.750,0.250
00:27:52:977,0.026,-0.010,-0.993,-263.700,-73.600,-92.200,0.500,3.188,0.250
00:27:53:129,0.024,-0.016,-0.990,-264.800,-73.600,-94.800,-0.438,3.125,-0.250
00:27:53:284,0.027,-0.014,-0.987,-264.500,-72.700,-91.000,0.312,2.750,0.250
00:27:53:428,0.029,-0.013,-0.994,-264.900,-73.800,-89.600,0.188,2.812,0.000
00:27:53:581,0.024,-0.008,-0.993,-263.200,-72.700,-91.400,-0.375,2.812,0.062
00:27:53:723,0.025,-0.010,-0.990,-263.800,-73.100,-89.500,0.000,2.750,0.500
00:27:53:881,0.035,-0.011,-0.997,-263.300,-71.900,-92.800,0.438,2.562,-0.062
00:27:54:041,0.029,-0.014,-0.993,-264.800,-72.900,-93.900,-0.312,2.938,0.125
00:27:54:191,0.026,-0.014,-0.991,-264.600,-73.100,-91.600,0.750,2.688,0.188
00:27:54:339,0.025,-0.014,-0.996,-265.400,-72.700,-94.000,0.000,2.438,0.125
00:27:54:487,0.025,-0.011,-0.992,-265.500,-73.900,-91.300,-0.188,2.562,0.438
00:27:54:629,0.027,-0.015,-1.006,-263.000,-73.900,-93.700,-0.438,2.938,0.625
00:27:54:781,0.027,-0.016,-0.990,-265.100,-72.800,-93.300,0.250,2.938,0.062
00:27:54:914,0.027,-0.007,-0.992,-262.600,-73.200,-92.600,0.562,2.938,0.125
00:27:55:070,0.029,-0.014,-0.992,-263.400,-73.700,-93.000,0.500,3.000,0.312
00:27:55:241,0.024,-0.009,-1.006,-263.200,-72.000,-92.300,0.688,3.125,-0.062
00:27:55:380,0.023,-0.017,-0.991,-264.200,-71.800,-93.600,0.438,2.750,0.062
00:27:55:541,0.028,-0.013,-0.991,-263.400,-73.300,-93.000,-0.250,2.125,0.125
00:27:55:683,0.024,-0.011,-1.002,-264.200,-74.400,-91.400,-0.062,2.625,0.312
00:27:55:851,0.027,-0.009,-0.996,-263.600,-72.900,-92.100,0.000,2.562,0.188
00:27:56:012,0.031,-0.017,-0.995,-265.000,-72.300,-91.400,0.250,3.062,-0.062
00:27:56:159,0.026,-0.008,-0.992,-264.500,-73.600,-92.900,0.375,2.875,0.062
00:27:56:328,0.025,-0.014,-0.989,-263.700,-73.100,-91.500,-0.250,2.500,0.312
00:27:56:471,0.028,-0.012,-0.994,-263.700,-71.700,-92.500,-0.312,3.000,-0.188
00:27:56:623,0.028,-0.019,-0.994,-263.900,-73.700,-91.100,0.125,3.188,0.000
00:27:56:772,0.026,-0.011,-0.989,-263.000,-72.800,-92.700,0.688,2.750,0.375
00:27:56:921,0.030,-0.018,-0.993,-264.100,-72.800,-92.200,0.000,2.688,0.188
00:27:57:070,0.025,-0.013,-0.997,-264.200,-74.000,-92.000,0.000,2.875,0.438
00:27:57:227,0.026,-0.008,-0.994,-263.600,-73.600,-90.800,0.000,2.312,0.062
00:27:57:360,0.023,-0.009,-0.990,-264.100,-73.000,-92.100,0.125,3.125,0.375
00:27:57:506,0.026,-0.012,-0.999,-264.800,-72.600,-90.800,0.500,3.438,0.188
00:27:57:663,0.022,-0.013,-0.991,-263.700,-73.400,-91.500,-0.125,2.812,-0.188
00:27:57:828,0.023,-0.017,-0.992,-265.100,-73.100,-92.800,-0.438,2.688,0.062
00:27:57:953,0.024,-0.017,-0.995,-265.000,-72.500,-92.800,0.312,3.188,0.125
00:27:58:110,0.027,-0.015,-0.996,-266.200,-72.600,-90.400,-0.562,3.062,0.125
00:27:58:261,0.023,-0.019,-0.991,-263.800,-72.200,-92.400,-0.062,2.625,0.312
