Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:44:06:875,0.031,-0.014,-0.995,-264.700,-73.900,-92.800,0.438,2.625,-0.062
00:44:06:976,0.026,-0.009,-0.992,-263.500,-73.800,-91.800,0.125,3.062,0.125
00:44:07:096,0.030,-0.020,-0.990,-261.100,-73.400,-93.600,-0.188,2.625,0.125
00:44:07:221,0.027,-0.012,-0.993,-261.500,-73.500,-94.000,-0.125,2.875,0.188
00:44:07:338,0.025,-0.007,-0.988,-262.200,-74.500,-92.100,-0.750,2.312,0.062
00:44:07:425,0.029,-0.012,-0.995,-263.800,-73.600,-93.000,0.500,2.875,0.188
00:44:07:544,0.028,-0.015,-0.992,-264.000,-73.300,-92.900,0.062,3.062,0.125
00:44:07:648,0.026,-0.016,-0.989,-262.300,-73.700,-92.600,0.812,2.188,0.188
00:44:07:747,0.026,-0.009,-1.000,-262.200,-74.800,-92.000,-0.750,2.500,0.000
00:44:07:882,0.026,-0.012,-0.997,-262.400,-74.200,-92.600,0.188,2.625,0.438
00:44:07:984,0.030,-0.017,-0.993,-264.200,-73.100,-91.500,-0.625,2.625,0.312
00:44:08:102,0.022,-0.010,-1.001,-262.400,-73.000,-90.300,-0.125,3.000,-0.188
00:44:08:222,0.029,-0.015,-0.996,-261.800,-73.100,-92.200,0.625,3.188,0.312
00:44:08:326,0.024,-0.012,-0.995,-261.600,-73.300,-92.000,-0.312,2.938,0.125
00:44:08:444,0.024,-0.012,-0.994,-263.800,-73.900,-93.000,0.312,3.125,-0.062
00:44:08:560,0.030,-0.015,-0.997,-263.600,-73.200,-90.300,0.250,2.562,0.188
00:44:08:682,0.022,-0.011,-0.993,-262.100,-73.800,-91.100,0.062,2.250,-0.125
00:44:08:783,0.023,-0.020,-0.989,-262.800,-72.900,-92.800,0.000,2.688,0.000
00:44:08:914,0.022,-0.011,-0.990,-262.100,-73.700,-93.100,-0.625,2.688,0.000
00:44:08:997,0.026,-0.017,-0.993,-262.100,-72.300,-92.000,-0.250,2.625,0.188
00:44:09:131,0.022,-0.012,-0.998,-264.000,-73.400,-90.900,0.000,2.875,0.312
00:44:09:250,0.024,-0.016,-0.993,-263.700,-74.200,-93.500,0.375,3.000,0.125
00:44:09:353,0.031,-0.008,-0.996,-263.100,-73.200,-92.500,-0.188,2.500,0.125
00:44:09:444,0.028,-0.009,-0.995,-261.800,-73.300,-93.000,0.250,2.688,0.250
00:44:09:546,0.020,-0.012,-0.997,-263.200,-73.200,-92.100,0.562,2.688,0.188
00:44:09:679,0.023,-0.012,-0.990,-263.600,-74.400,-92.200,-0.250,3.062,0.250
00:44:09:766,0.027,-0.013,-0.994,-262.900,-72.000,-93.300,0.625,3.125,0.312
00:44:09:877,0.030,-0.014,-0.991,-263.000,-73.600,-95.100,0.000,2.812,0.250
00:44:09:996,0.029,-0.011,-0.991,-263.500,-72.200,-94.600,-0.125,2.562,0.375
00:44:10:098,0.024,-0.008,-1.001,-262.600,-73.600,-91.300,0.375,2.625,-0.062
00:44:10:230,0.027,-0.012,-0.992,-262.800,-72.300,-92.600,0.188,2.625,0.125
00:44:10:318,0.024,-0.011,-0.993,-263.100,-74.000,-95.300,-0.125,2.438,0.250
00:44:10:416,0.026,-0.014,-0.993,-263.800,-73.700,-93.500,-0.125,2.500,0.062
00:44:10:528,0.026,-0.016,-1.002,-262.100,-74.500,-92.500,-0.375,3.125,0.062
00:44:10:654,0.027,-0.008,-1.001,-263.600,-74.100,-92.800,0.500,2.188,0.000
00:44:10:769,0.028,-0.011,-0.993,-262.600,-74.800,-91.300,0.125,2.688,0.438
00:44:10:894,0.022,-0.008,-0.992,-261.600,-71.200,-93.800,-0.062,2.500,0.000
00:44:10:996,0.030,-0.011,-0.997,-262.700,-73.400,-93.800,0.375,2.688,0.250
00:44:11:116,0.026,-0.014,-0.994,-263.200,-73.100,-91.400,0.375,2.562,-0.062
00:44:11:226,0.029,-0.012,-0.990,-263.600,-73.900,-92.800,-0.250,2.312,0.500
00:44:11:333,0.031,-0.012,-0.990,-264.500,-72.300,-92.800,0.125,2.375,0.250
00:44:11:453,0.025,-0.016,-0.995,-263.700,-73.400,-93.600,0.000,2.500,-0.188
00:44:11:577,0.029,-0.011,-0.995,-262.700,-74.900,-93.600,0.562,2.375,0.250
00:44:11:667,0.028,-0.015,-0.995,-263.100,-73.200,-93.200,0.562,3.062,0.062
00:44:11:811,0.027,-0.013,-0.997,-263.600,-72.900,-93.000,-0.562,2.625,0.500
00:44:11:897,0.029,-0.013,-0.996,-263.300,-73.400,-92.600,-0.375,2.438,0.125
00:44:12:015,0.027,-0.017,-0.996,-262.500,-72.100,-92.400,-0.188,3.438,0.125
00:44:12:115,0.024,-0.011,-0.992,-263.400,-73.600,-93.700,0.188,2.375,0.250
00:44:12:238,0.026,-0.010,-0.990,-262.200,-74.300,-90.600,0.062,2.625,0.062
00:44:12:341,0.029,-0.014,-0.986,-263.300,-74.500,-94.200,0.312,2.688,0.188
00:44:12:456,0.025,-0.009,-0.989,-262.400,-73.400,-93.000,0.188,2.938,-0.188
00:44:12:581,0.025,-0.016,-0.986,-263.300,-71.700,-92.000,0.375,2.438,0.125
00:44:12:699,0.028,-0.013,-0.995,-262.600,-72.000,-93.300,0.688,2.750,0.250
00:44:12:794,0.023,-0.018,-0.990,-262.400,-74.500,-92.800,0.875,2.438,0.188
00:44:12:894,0.022,-0.010,-0.996,-261.500,-74.700,-93.000,0.062,2.875,0.062
00:44:13:023,0.022,-0.010,-0.991,-262.400,-74.300,-93.400,-0.250,2.812,0.000
00:44:13:132,0.027,-0.017,-0.991,-265.000,-73.500,-93.100,0.438,3.125,0.375
00:44:13:251,0.023,-0.009,-0.991,-262.700,-72.900,-92.100,-0.188,2.875,0.375
00:44:13:364,0.029,-0.013,-0.991,-263.400,-73.700,-92.200,0.375,2.750,0.250
00:44:13:467,0.021,-0.011,-0.993,-263.900,-73.700,-90.600,0.188,2.938,0.438
00:44:13:583,0.028,-0.015,-0.999,-264.500,-74.000,-93.000,0.188,2.812,0.438
00:44:13:713,0.027,-0.010,-0.996,-262.700,-73.200,-93.300,-0.312,3.062,-0.188
00:44:13:821,0.025,-0.013,-1.003,-263.500,-74.100,-90.700,0.000,2.625,0.062
00:44:13:907,0.027,-0.012,-0.990,-262.000,-74.400,-93.900,0.188,2.688,0.375
00:44:14:023,0.027,-0.016,-0.997,-262.600,-73.700,-92.800,0.000,2.625,0.250
00:44:14:162,0.026,-0.018,-1.002,-264.600,-72.800,-94.300,0.500,3.000,0.438
00:44:14:273,0.028,-0.012,-1.005,-263.900,-73.600,-92.500,0.250,3.062,0.000
00:44:14:377,0.022,-0.012,-0.999,-262.700,-73.800,-90.700,-0.188,2.625,0.125
00:44:14:498,0.025,-0.009,-0.997,-264.500,-73.100,-91.400,-0.125,2.562,0.000
00:44:14:586,0.027,-0.012,-0.996,-262.900,-75.500,-93.900,0.000,2.938,0.000
00:44:14:705,0.027,-0.011,-0.992,-262.700,-73.600,-91.600,0.375,2.500,0.312
00:44:14:806,0.029,-0.012,-1.002,-264.100,-74.000,-91.800,0.375,2.562,0.250
00:44:14:923,0.024,-0.013,-0.989,-262.000,-73.100,-92.200,0.000,2.875,0.125
00:44:15:051,0.027,-0.008,-0.993,-263.600,-74.500,-92.800,0.500,2.812,-0.125
00:44:15:154,0.028,-0.007,-0.993,-264.300,-73.200,-93.600,-0.250,2.312,0.000
00:44:15:271,0.026,-0.013,-0.990,-263.700,-74.500,-94.000,0.250,2.688,0.125
00:44:15:369,0.026,-0.013,-1.001,-264.600,-74.300,-93.000,0.500,2.562,0.125
00:44:15:483,0.028,-0.015,-0.998,-263.200,-73.400,-94.100,0.188,2.625,0.125
00:44:15:594,0.027,-0.011,-0.989,-263.000,-73.900,-92.400,0.312,2.688,-0.188
00:44:15:695,0.023,-0.010,-0.991,-263.100,-72.900,-92.300,0.125,2.750,0.188
00:44:15:807,0.025,-0.013,-0.994,-261.900,-74.000,-92.200,0.062,2.500,0.188
00:44:15:936,0.031,-0.009,-0.985,-262.200,-74.200,-92.800,0.688,3.188,0.000
00:44:16:060,0.024,-0.013,-0.987,-263.300,-73.300,-95.500,-0.375,2.500,0.312
00:44:16:171,0.029,-0.011,-0.997,-263.100,-72.000,-93.200,-0.062,2.312,0.125
00:44:16:258,0.024,-0.011,-0.996,-263.000,-73.600,-92.600,-0.250,2.750,0.000
00:44:16:375,0.022,-0.007,-0.990,-262.100,-73.500,-91.500,0.312,2.688,0.125
00:44:16:486,0.027,-0.015,-0.993,-262.600,-73.900,-91.100,-0.125,2.688,-0.062
00:44:16:622,0.026,-0.013,-0.989,-262.100,-72.900,-92.500,0.125,2.812,-0.125
00:44:16:698,0.026,-0.014,-0.990,-262.400,-73.900,-93.300,0.500,3.188,0.062
00:44:16:817,0.024,-0.008,-0.991,-264.000,-73.100,-92.500,0.062,3.188,0.062
00:44:16:925,0.028,-0.004,-1.000,-264.200,-73.500,-93.200,0.562,3.125,0.125
00:44:17:045,0.029,-0.012,-0.999,-264.400,-74.100,-91.200,0.062,2.312,0.375
00:44:17:171,0.023,-0.011,-0.997,-264.400,-73.700,-90.700,-0.125,2.312,-0.062
00:44:17:271,0.027,-0.011,-0.991,-263.200,-73.000,-92.300,-0.062,3.438,0.188
00:44:17:382,0.027,-0.020,-0.996,-263.300,-73.100,-92.200,-0.188,2.938,0.125
00:44:17:477,0.029,-0.012,-0.992,-263.500,-73.500,-90.700,-0.312,2.938,0.125
00:44:17:621,0.026,-0.011,-0.995,-263.700,-72.800,-92.900,-0.500,2.812,-0.125
00:44:17:721,0.025,-0.011,-0.997,-263.200,-73.800,-92.100,0.375,2.938,0.188
00:44:17:833,0.028,-0.012,-1.001,-262.400,-71.200,-94.100,0.000,1.875,0.312
00:44:17:955,0.026,-0.012,-0.997,-264.600,-73.800,-94.300,0.000,2.750,0.250
00:44:18:045,0.027,-0.015,-0.996,-262.600,-72.900,-93.000,0.562,2.812,0.375
00:44:18:156,0.024,-0.008,-1.003,-263.500,-73.400,-93.900,-0.125,2.312,0.125
00:44:18:281,0.024,-0.007,-0.998,-264.000,-73.100,-96.400,1.000,2.688,0.062
00:44:18:403,0.033,-0.013,-0.994,-262.900,-73.400,-92.700,0.375,2.562,0.188
00:44:18:519,0.022,-0.012,-0.997,-263.900,-73.000,-94.700,0.625,2.500,0.000
00:44:18:618,0.027,-0.011,-0.999,-264.400,-73.500,-93.500,0.188,2.125,0.250
00:44:18:725,0.024,-0.008,-0.997,-264.000,-72.500,-92.200,0.000,2.750,0.250
00:44:18:852,0.027,-0.011,-0.991,-263.400,-73.500,-91.700,0.500,2.875,-0.062
00:44:18:953,0.030,-0.011,-0.989,-263.200,-74.900,-92.100,0.125,3.062,0.250
00:44:19:057,0.030,-0.004,-0.992,-262.400,-72.800,-93.800,0.562,2.750,-0.125
00:44:19:176,0.027,-0.013,-0.992,-262.500,-74.200,-93.600,0.062,2.375,0.125
00:44:19:295,0.028,-0.011,-0.992,-262.200,-73.400,-92.900,-0.062,2.375,0.062
00:44:19:412,0.034,-0.012,-0.991,-263.600,-72.900,-90.700,0.188,2.188,0.062
00:44:19:514,0.028,-0.015,-0.991,-262.100,-73.500,-93.300,-0.125,2.688,-0.125
00:44:19:633,0.030,-0.018,-0.994,-263.600,-73.800,-92.500,0.625,2.688,0.312
00:44:19:741,0.025,-0.010,-1.000,-262.800,-74.400,-92.700,0.188,2.750,0.188
00:44:19:845,0.026,-0.010,-0.988,-263.500,-74.600,-91.700,0.000,2.938,0.000
00:44:19:956,0.023,-0.011,-0.992,-262.400,-73.600,-93.200,0.312,2.750,0.125
00:44:20:089,0.025,-0.013,-0.996,-261.500,-74.500,-91.600,0.000,2.875,0.188
00:44:20:196,0.020,-0.015,-0.990,-262.600,-73.200,-90.400,-0.125,2.500,0.000
00:44:20:285,0.026,-0.012,-0.991,-263.000,-73.500,-92.900,0.250,2.500,0.125
00:44:20:421,0.029,-0.015,-1.001,-262.500,-73.900,-91.700,0.125,3.000,0.000
00:44:20:524,0.026,-0.014,-0.996,-263.400,-73.500,-94.400,0.500,2.312,0.312
00:44:20:631,0.027,-0.008,-0.995,-262.600,-73.400,-91.800,0.000,3.125,0.000
00:44:20:751,0.024,-0.008,-0.993,-263.400,-73.700,-91.100,0.250,2.625,0.062
00:44:20:853,0.023,-0.009,-0.989,-262.600,-72.600,-91.700,0.250,2.875,0.062
00:44:20:957,0.023,-0.008,-0.991,-262.800,-74.100,-91.700,0.125,2.312,0.062
00:44:21:067,0.025,-0.009,-0.993,-262.100,-73.700,-93.800,0.500,2.750,0.125
00:44:21:185,0.025,-0.012,-0.993,-263.000,-73.900,-91.700,0.625,2.750,-0.250
00:44:21:295,0.022,-0.010,-0.989,-263.500,-72.600,-91.900,0.250,2.562,0.000
00:44:21:413,0.026,-0.012,-0.990,-261.900,-75.000,-91.400,0.250,2.625,0.062
00:44:21:498,0.028,-0.011,-0.998,-264.000,-73.500,-93.500,-0.250,3.125,-0.125
00:44:21:630,0.026,-0.012,-0.991,-261.800,-74.700,-92.000,-0.062,2.688,0.188
00:44:21:750,0.029,-0.014,-0.997,-263.300,-73.700,-94.500,-0.125,3.125,0.062
00:44:21:855,0.028,-0.015,-1.000,-265.000,-74.900,-92.700,0.000,2.188,0.000
00:44:21:956,0.026,-0.012,-0.996,-261.200,-72.100,-93.300,-0.188,3.000,-0.188
00:44:22:084,0.025,-0.007,-0.991,-263.500,-72.700,-94.200,0.250,3.188,0.062
00:44:22:197,0.028,-0.013,-0.997,-263.500,-74.200,-92.900,0.625,3.000,0.250
00:44:22:297,0.028,-0.023,-0.990,-261.700,-73.500,-91.900,0.000,2.625,-0.062
00:44:22:430,0.028,-0.013,-0.993,-264.100,-74.600,-91.600,0.125,3.125,-0.188
00:44:22:539,0.025,-0.012,-0.996,-261.500,-73.300,-95.400,0.062,2.625,-0.125
00:44:22:646,0.029,-0.010,-0.991,-263.600,-74.000,-95.600,0.750,2.812,0.000
00:44:22:754,0.026,-0.017,-0.999,-262.400,-73.400,-93.800,-0.438,2.000,0.188
00:44:22:868,0.027,-0.018,-0.996,-263.900,-74.000,-94.300,-0.125,2.438,0.000
00:44:22:968,0.029,-0.012,-0.992,-263.800,-72.800,-91.700,0.438,2.750,0.188
00:44:23:085,0.028,-0.012,-0.991,-262.100,-73.400,-93.800,-0.375,2.625,0.250
00:44:23:196,0.032,-0.014,-0.993,-263.100,-73.600,-92.900,0.375,3.062,-0.062
00:44:23:305,0.024,-0.013,-0.997,-263.400,-72.300,-93.000,0.312,2.750,0.000
00:44:23:408,0.025,-0.012,-0.994,-263.800,-72.600,-93.700,-0.500,2.875,0.188
00:44:23:518,0.021,-0.013,-0.996,-263.900,-74.000,-92.700,0.188,2.562,-0.125
00:44:23:645,0.021,-0.009,-0.990,-262.900,-73.400,-94.000,-0.438,2.312,0.375
00:44:23:754,0.028,-0.017,-0.993,-263.700,-73.700,-92.800,1.062,2.625,0.062
00:44:23:856,0.028,-0.017,-0.992,-263.800,-73.500,-91.800,0.250,2.938,-0.250
00:44:23:958,0.023,-0.009,-0.997,-263.400,-73.500,-93.300,0.250,2.688,0.125
00:44:24:075,0.023,-0.017,-0.997,-264.500,-73.900,-95.200,1.000,2.812,-0.188
00:44:24:203,0.022,-0.009,-0.992,-263.800,-73.800,-94.800,0.062,2.938,0.438
00:44:24:306,0.030,-0.016,-0.998,-262.500,-72.800,-95.400,0.375,2.562,0.625
00:44:24:449,0.027,-0.013,-0.996,-263.400,-74.300,-93.000,-0.062,2.938,-0.062
00:44:24:547,0.023,-0.015,-0.996,-262.500,-74.900,-92.400,-0.375,3.125,0.000
00:44:24:655,0.026,-0.018,-0.993,-262.400,-73.300,-92.200,0.438,2.562,0.188
00:44:24:776,0.027,-0.015,-0.997,-262.300,-73.500,-94.800,0.500,2.812,0.062
00:44:24:886,0.027,-0.012,-0.996,-264.500,-75.200,-90.800,-0.188,3.062,0.188
00:44:24:996,0.024,-0.014,-0.995,-262.900,-73.500,-94.600,-0.125,2.500,0.125
00:44:25:118,0.023,-0.014,-0.993,-262.600,-74.300,-91.300,-0.250,2.062,0.125
00:44:25:233,0.023,-0.010,-0.993,-263.900,-73.600,-92.000,0.125,3.125,0.562
00:44:25:362,0.026,-0.011,-0.991,-263.500,-72.500,-93.700,0.000,2.750,0.062
00:44:25:454,0.026,-0.015,-1.002,-263.500,-74.300,-94.400,0.062,2.688,0.250
00:44:25:575,0.029,-0.012,-0.999,-264.400,-73.900,-93.100,0.375,2.375,0.312
00:44:25:657,0.026,-0.010,-0.992,-263.300,-74.300,-94.900,0.062,2.688,0.125
00:44:25:798,0.026,-0.015,-1.000,-263.900,-73.300,-93.800,0.188,2.875,0.250
00:44:25:910,0.027,-0.014,-0.995,-264.300,-73.600,-93.400,-0.312,2.625,-0.188
00:44:26:007,0.028,-0.013,-0.993,-262.800,-71.900,-91.400,0.125,2.000,-0.125
00:44:26:118,0.021,-0.012,-0.995,-262.900,-73.400,-94.400,0.250,2.375,0.062
00:44:26:240,0.025,-0.013,-0.997,-262.700,-74.200,-92.100,0.125,2.188,0.312
00:44:26:354,0.026,-0.012,-1.005,-261.900,-74.300,-93.000,0.188,2.812,-0.062
00:44:26:467,0.023,-0.007,-0.996,-263.700,-74.100,-93.500,1.062,3.000,0.188
00:44:26:548,0.028,-0.018,-0.993,-262.800,-74.600,-92.900,-0.062,2.750,-0.062
00:44:26:681,0.026,-0.008,-0.996,-264.200,-74.300,-93.700,-0.188,3.062,0.062
00:44:26:795,0.029,-0.007,-0.995,-263.600,-74.100,-94.700,-0.625,3.125,-0.312
00:44:26:906,0.030,-0.014,-0.997,-263.300,-73.500,-93.300,0.438,2.875,0.125
00:44:27:028,0.027,-0.017,-0.987,-262.300,-72.700,-91.000,0.312,3.312,0.125
00:44:27:154,0.024,-0.016,-0.989,-263.000,-73.400,-94.200,-0.312,2.938,0.125
00:44:27:280,0.024,-0.013,-0.985,-265.600,-72.800,-92.800,0.062,2.875,0.188
00:44:27:357,0.028,-0.014,-0.994,-262.900,-74.300,-91.500,0.250,3.000,-0.062
00:44:27:492,0.026,-0.017,-0.989,-262.800,-74.900,-90.800,0.000,2.750,0.250
00:44:27:620,0.026,-0.010,-0.995,-262.500,-73.700,-91.700,-0.125,2.812,0.250
00:44:27:730,0.022,-0.015,-0.991,-264.800,-73.700,-92.900,0.250,2.312,0.250
00:44:27:827,0.026,-0.011,-0.994,-262.500,-73.700,-93.800,0.312,2.812,0.125
00:44:27:935,0.028,-0.013,-0.992,-263.400,-74.200,-91.000,0.688,2.438,0.312
00:44:28:045,0.024,-0.009,-0.989,-263.300,-74.900,-95.400,-0.188,3.062,0.188
00:44:28:165,0.026,-0.010,-0.996,-263.600,-74.700,-93.400,0.125,2.312,0.062
00:44:28:292,0.022,-0.013,-0.993,-263.800,-74.000,-95.000,0.438,2.625,-0.062
00:44:28:404,0.029,-0.013,-0.996,-262.700,-73.100,-92.100,0.438,2.312,0.000
00:44:28:505,0.028,-0.011,-0.991,-261.700,-74.400,-91.600,0.125,2.500,0.062
00:44:28:615,0.024,-0.014,-1.001,-262.800,-74.300,-91.600,0.125,3.312,-0.125
00:44:28:741,0.025,-0.015,-0.993,-264.000,-74.400,-92.400,0.062,2.438,0.125
00:44:28:842,0.023,-0.013,-0.993,-263.400,-75.000,-93.800,0.875,2.500,0.438
00:44:28:963,0.024,-0.010,-0.995,-263.800,-75.000,-93.800,-0.750,2.375,-0.125
00:44:29:064,0.024,-0.007,-0.989,-263.000,-72.500,-94.400,-0.188,3.062,0.125
00:44:29:167,0.027,-0.010,-0.996,-264.500,-73.800,-91.900,0.312,3.000,0.312
00:44:29:311,0.026,-0.013,-0.996,-264.500,-73.400,-92.200,0.062,2.375,0.188
00:44:29:396,0.026,-0.013,-1.000,-264.100,-74.500,-93.800,0.062,2.500,0.188
00:44:29:514,0.030,-0.011,-0.992,-263.500,-73.000,-94.100,0.625,2.688,0.312
00:44:29:634,0.027,-0.013,-1.001,-262.500,-73.600,-93.000,0.125,2.688,0.375
00:44:29:753,0.025,-0.013,-0.995,-263.400,-75.100,-91.300,0.125,2.938,0.000
00:44:29:854,0.026,-0.008,-0.995,-263.500,-74.000,-94.300,0.000,2.312,0.188
00:44:29:948,0.030,-0.016,-0.996,-263.400,-74.500,-91.500,-0.188,2.688,0.188
00:44:30:056,0.033,-0.010,-0.996,-263.000,-75.500,-94.200,-0.188,2.125,0.062
00:44:30:167,0.022,-0.012,-0.996,-264.400,-73.200,-92.700,0.750,2.750,-0.188
00:44:30:312,0.024,-0.012,-0.991,-262.200,-73.700,-91.000,0.312,2.875,0.188
00:44:30:386,0.026,-0.011,-0.993,-263.000,-73.200,-92.600,0.125,2.688,0.062
00:44:30:515,0.025,-0.014,-0.995,-264.600,-73.400,-92.400,0.438,2.688,0.250
00:44:30:629,0.027,-0.017,-1.000,-263.400,-73.800,-93.700,0.062,2.688,0.250
00:44:30:707,0.029,-0.010,-0.997,-264.000,-73.200,-90.800,0.000,3.250,0.125
00:44:30:834,0.026,-0.008,-0.992,-263.500,-73.600,-92.800,0.188,2.438,0.188
00:44:30:955,0.029,-0.011,-0.997,-263.300,-73.800,-91.600,0.125,2.625,0.312
00:44:31:059,0.024,-0.013,-1.003,-263.500,-73.600,-93.000,-0.562,2.688,0.188
00:44:31:182,0.027,-0.012,-0.991,-261.900,-73.000,-92.700,0.312,2.625,0.312
00:44:31:304,0.024,-0.020,-0.998,-263.900,-73.700,-95.000,1.125,2.938,0.250
00:44:31:397,0.020,-0.013,-0.992,-264.400,-74.000,-93.800,0.312,2.875,-0.062
00:44:31:525,0.026,-0.021,-0.991,-263.800,-73.000,-93.800,-0.438,2.500,0.000
00:44:31:635,0.029,-0.013,-0.993,-262.000,-74.200,-89.800,0.375,3.062,0.062
00:44:31:761,0.026,-0.011,-0.991,-265.400,-74.400,-93.500,0.125,2.438,-0.062
00:44:31:846,0.023,-0.007,-0.993,-263.200,-74.900,-94.000,0.188,2.500,0.375
00:44:31:991,0.030,-0.014,-0.996,-264.500,-73.900,-91.400,-0.250,3.000,0.125
00:44:32:104,0.028,-0.013,-0.995,-263.600,-73.600,-92.500,0.625,2.938,0.250
00:44:32:195,0.030,-0.015,-0.998,-264.200,-73.200,-91.400,0.312,2.750,-0.062
00:44:32:307,0.023,-0.008,-0.995,-263.200,-72.900,-94.700,0.188,3.062,0.125
00:44:32:417,0.027,-0.013,-0.992,-264.800,-74.500,-93.800,-0.312,2.625,0.062
00:44:32:559,0.024,-0.014,-0.998,-262.300,-74.900,-91.100,0.000,2.625,0.250
00:44:32:648,0.025,-0.009,-1.000,-264.000,-75.200,-94.200,0.188,2.375,0.375
00:44:32:758,0.025,-0.017,-0.999,-263.200,-72.700,-93.600,0.188,2.750,0.125
00:44:32:892,0.024,-0.013,-0.996,-263.900,-73.700,-92.800,0.375,2.812,0.000
00:44:33:002,0.026,-0.009,-0.992,-261.200,-73.600,-93.700,0.625,2.750,0.000
00:44:33:115,0.026,-0.012,-0.994,-264.800,-73.900,-93.200,0.625,2.375,0.250
00:44:33:223,0.027,-0.010,-0.998,-262.800,-72.800,-96.300,-0.188,2.250,0.375
00:44:33:330,0.028,-0.016,-1.001,-263.500,-73.400,-94.100,-0.125,2.875,0.125
00:44:33:450,0.026,-0.010,-0.990,-263.500,-73.200,-91.700,-0.625,2.875,0.438
00:44:33:554,0.024,-0.016,-0.996,-263.500,-74.400,-95.300,-0.125,2.375,0.188
00:44:33:690,0.025,-0.013,-0.991,-263.800,-73.500,-94.800,0.500,2.875,0.312
00:44:33:778,0.024,-0.008,-1.001,-264.400,-73.500,-92.700,0.500,2.562,0.250
00:44:33:902,0.027,-0.011,-0.996,-263.900,-74.600,-94.200,0.562,2.500,0.125
00:44:33:998,0.022,-0.010,-0.995,-263.300,-73.600,-93.100,0.000,3.000,0.188
00:44:34:131,0.024,-0.010,-0.993,-263.600,-74.300,-93.700,0.938,3.500,0.188
00:44:34:238,0.022,-0.010,-0.987,-262.300,-74.300,-93.900,0.750,2.625,0.312
00:44:34:353,0.025,-0.017,-0.993,-262.800,-73.500,-91.500,0.188,2.812,-0.062
00:44:34:458,0.027,-0.014,-0.992,-263.500,-73.700,-93.500,-0.125,2.625,0.125
00:44:34:567,0.027,-0.010,-0.996,-264.000,-73.100,-93.700,0.375,2.875,0.188
00:44:34:702,0.025,-0.010,-0.991,-263.100,-72.800,-92.900,0.500,2.812,0.125
00:44:34:814,0.029,-0.012,-0.995,-263.000,-73.800,-93.100,0.312,2.812,-0.125
00:44:34:940,0.028,-0.018,-0.992,-263.600,-72.400,-93.300,0.188,3.250,0.000
00:44:35:026,0.023,-0.015,-0.990,-263.200,-73.400,-92.000,-0.125,2.750,0.188
00:44:35:153,0.025,-0.015,-0.993,-262.700,-74.600,-92.500,0.312,3.188,0.312
00:44:35:264,0.029,-0.017,-0.992,-263.000,-74.000,-93.900,0.375,2.562,-0.062
00:44:35:357,0.024,-0.011,-0.996,-263.300,-72.100,-90.400,0.125,2.500,-0.125
00:44:35:467,0.026,-0.013,-0.993,-263.500,-73.800,-93.300,0.000,2.688,0.375
00:44:35:600,0.030,-0.013,-0.995,-262.900,-74.200,-93.900,0.125,2.750,-0.062
00:44:35:723,0.027,-0.015,-0.991,-262.800,-74.400,-93.400,0.438,3.188,0.062
00:44:35:820,0.024,-0.011,-0.990,-263.700,-74.300,-93.500,0.562,2.812,0.000
00:44:35:907,0.025,-0.009,-0.994,-262.000,-73.100,-94.500,-0.312,2.688,0.000
00:44:36:028,0.028,-0.014,-0.990,-261.900,-74.700,-93.800,0.625,3.125,0.000
00:44:36:154,0.023,-0.011,-0.991,-262.900,-73.800,-94.600,0.375,2.688,0.312
00:44:36:267,0.027,-0.011,-0.988,-263.600,-73.700,-93.100,0.375,2.438,0.250
00:44:36:365,0.025,-0.011,-0.993,-263.200,-75.100,-93.700,0.875,2.938,-0.062
00:44:36:487,0.030,-0.008,-0.991,-262.700,-73.200,-93.600,0.375,2.875,0.438
00:44:36:611,0.030,-0.009,-0.999,-262.900,-73.900,-93.100,0.812,2.875,0.125
00:44:36:696,0.027,-0.014,-0.990,-263.500,-74.200,-93.100,-0.250,3.062,0.125
00:44:36:824,0.026,-0.011,-0.991,-260.800,-74.100,-92.600,0.000,2.000,0.250
00:44:36:919,0.024,-0.014,-0.993,-261.800,-72.900,-90.600,0.250,2.500,0.312
00:44:37:044,0.025,-0.011,-0.996,-262.800,-72.700,-94.800,0.062,2.688,0.250
00:44:37:151,0.027,-0.012,-0.995,-263.600,-73.100,-92.700,0.312,2.812,0.250
00:44:37:280,0.028,-0.014,-0.995,-263.900,-75.000,-91.500,0.250,2.688,0.188
00:44:37:401,0.027,-0.011,-0.994,-262.100,-73.600,-92.900,0.000,2.938,0.125
00:44:37:506,0.019,-0.010,-1.000,-263.500,-74.300,-91.600,0.250,3.000,0.375
00:44:37:631,0.022,-0.016,-0.995,-262.800,-74.900,-92.400,0.188,3.250,0.312
00:44:37:724,0.028,-0.011,-0.996,-262.800,-75.000,-93.300,0.625,2.688,0.312
00:44:37:843,0.024,-0.010,-0.990,-263.000,-73.800,-92.300,0.312,3.188,0.250
00:44:37:973,0.033,-0.013,-0.999,-264.100,-73.800,-91.300,0.312,3.000,0.125
00:44:38:077,0.028,-0.010,-0.991,-263.300,-73.900,-92.700,0.000,3.188,0.062
00:44:38:175,0.029,-0.012,-0.989,-263.000,-75.200,-92.900,0.125,2.812,0.188
00:44:38:268,0.028,-0.013,-1.001,-263.900,-73.800,-93.000,-0.062,2.500,0.500
00:44:38:403,0.022,-0.014,-0.992,-261.400,-71.900,-90.800,0.375,2.812,0.125
