Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
12:18:09:107,0.027,-0.009,-0.996,-261.300,-73.800,-92.200,-0.250,2.562,0.125
12:18:09:201,0.025,-0.008,-0.990,-258.100,-74.300,-91.900,0.062,2.875,0.125
12:18:09:322,0.025,-0.016,-0.993,-258.800,-73.000,-91.700,0.438,2.938,0.000
12:18:09:427,0.027,-0.008,-0.991,-258.400,-75.100,-94.200,0.000,2.812,0.000
12:18:09:537,0.020,-0.014,-0.988,-259.900,-74.700,-94.700,-0.188,2.812,0.188
12:18:09:644,0.028,-0.011,-0.990,-259.700,-74.000,-92.000,0.438,2.625,0.000
12:18:09:746,0.023,-0.014,-0.994,-259.700,-75.400,-93.200,0.125,2.875,0.188
12:18:09:848,0.023,-0.015,-0.994,-260.000,-74.100,-92.300,-0.125,2.125,0.000
12:18:09:991,0.026,-0.014,-0.989,-260.500,-75.400,-92.400,0.312,2.188,0.062
12:18:10:095,0.021,-0.011,-0.992,-259.200,-73.500,-93.600,-0.562,2.812,0.250
12:18:10:186,0.024,-0.016,-0.996,-258.300,-73.700,-91.200,0.125,2.688,0.312
12:18:10:287,0.025,-0.011,-0.989,-258.900,-71.800,-95.300,0.938,2.562,0.062
12:18:10:388,0.026,-0.018,-0.990,-259.100,-74.400,-93.700,0.188,2.438,0.062
12:18:10:500,0.021,-0.007,-0.989,-259.100,-75.100,-93.800,0.938,2.250,0.250
12:18:10:617,0.026,-0.018,-0.996,-259.600,-74.200,-91.800,-0.062,3.125,0.188
12:18:10:721,0.024,-0.010,-0.996,-258.700,-73.500,-93.900,0.125,3.188,0.062
12:18:10:829,0.025,-0.014,-0.990,-259.500,-74.400,-92.700,-0.250,3.125,0.062
12:18:10:938,0.028,-0.017,-0.994,-258.500,-73.400,-93.900,0.188,2.562,0.062
12:18:11:043,0.025,-0.015,-0.991,-259.900,-74.500,-91.000,-0.188,2.500,0.375
12:18:11:142,0.029,-0.007,-0.991,-260.400,-75.000,-92.500,0.250,3.125,0.125
12:18:11:256,0.028,-0.015,-0.990,-259.500,-73.900,-90.400,0.500,2.875,0.062
12:18:11:360,0.022,-0.011,-0.996,-259.400,-73.800,-92.000,0.500,2.625,-0.062
12:18:11:481,0.028,-0.009,-0.996,-260.100,-74.000,-93.900,0.125,2.500,0.125
12:18:11:588,0.024,-0.013,-0.996,-258.600,-74.000,-93.500,0.125,2.438,0.125
12:18:11:706,0.022,-0.015,-1.000,-261.200,-73.400,-92.600,-0.250,2.812,0.312
12:18:11:805,0.026,-0.011,-0.996,-259.900,-74.800,-91.200,0.562,2.688,0.312
12:18:11:901,0.024,-0.008,-0.989,-259.500,-74.400,-91.400,0.188,2.625,0.062
12:18:12:009,0.023,-0.009,-0.996,-258.500,-74.100,-93.400,-0.125,2.375,0.188
12:18:12:107,0.025,-0.009,-1.006,-259.000,-74.000,-92.900,0.375,2.688,0.062
12:18:12:235,0.028,-0.012,-0.989,-259.600,-74.700,-92.900,-0.125,2.875,0.188
12:18:12:333,0.022,-0.013,-0.999,-258.600,-75.400,-92.500,-0.250,2.750,0.188
12:18:12:440,0.030,-0.012,-0.991,-259.300,-75.400,-91.300,-0.438,2.875,0.375
12:18:12:558,0.024,-0.017,-0.996,-260.100,-74.700,-93.600,0.562,2.375,0.312
12:18:12:661,0.026,-0.010,-0.995,-259.900,-74.600,-93.000,0.000,3.062,0.000
12:18:12:761,0.026,-0.015,-1.004,-259.400,-76.300,-93.600,0.125,2.562,0.000
12:18:12:877,0.026,-0.014,-0.996,-259.200,-73.000,-92.600,-0.062,2.250,0.000
12:18:12:992,0.024,-0.012,-0.995,-258.900,-74.400,-92.900,-0.125,2.750,0.562
12:18:13:107,0.028,-0.009,-0.998,-258.600,-77.000,-91.900,0.312,2.750,0.188
12:18:13:207,0.029,-0.015,-0.989,-259.700,-73.800,-91.200,0.188,2.688,-0.062
12:18:13:308,0.031,-0.011,-0.990,-259.000,-74.500,-94.800,0.438,2.562,0.188
12:18:13:415,0.024,-0.011,-0.997,-259.300,-74.500,-94.700,0.125,2.438,-0.188
12:18:13:521,0.028,-0.013,-0.992,-260.300,-75.200,-93.200,0.250,2.375,0.188
12:18:13:623,0.030,-0.012,-0.994,-258.600,-73.800,-91.300,0.125,3.438,0.312
12:18:13:732,0.027,-0.009,-0.996,-260.000,-73.800,-94.500,0.000,2.562,0.312
12:18:13:871,0.022,-0.018,-0.993,-259.100,-75.200,-91.800,0.062,2.500,0.000
12:18:13:976,0.026,-0.014,-0.996,-259.100,-73.800,-94.100,-0.188,3.125,0.438
12:18:14:071,0.026,-0.014,-0.992,-258.800,-73.000,-90.600,0.375,2.938,0.188
12:18:14:178,0.025,-0.012,-0.992,-259.200,-74.400,-95.000,0.062,2.875,0.188
12:18:14:273,0.023,-0.015,-0.993,-259.900,-74.100,-92.100,0.125,2.750,0.125
12:18:14:386,0.023,-0.014,-0.993,-258.400,-73.200,-96.000,0.875,3.062,0.062
12:18:14:497,0.027,-0.015,-0.993,-259.000,-74.700,-93.700,0.062,2.750,0.188
12:18:14:615,0.030,-0.014,-0.995,-259.100,-73.800,-91.300,-0.062,2.875,0.125
12:18:14:710,0.028,-0.017,-0.995,-258.800,-74.700,-92.200,0.188,2.312,0.062
12:18:14:811,0.025,-0.015,-0.995,-259.200,-76.400,-92.000,0.812,2.500,0.312
12:18:14:937,0.022,-0.010,-0.989,-259.700,-73.400,-94.700,0.125,2.688,0.188
12:18:15:041,0.028,-0.015,-0.997,-259.100,-74.900,-92.700,0.500,2.688,0.562
12:18:15:148,0.029,-0.014,-0.995,-259.400,-75.200,-93.700,0.375,2.688,-0.062
12:18:15:256,0.024,-0.015,-0.990,-259.300,-74.600,-93.700,-0.438,2.625,0.312
12:18:15:356,0.026,-0.011,-0.993,-258.200,-74.100,-94.600,0.062,2.938,0.312
12:18:15:467,0.028,-0.017,-0.990,-258.800,-74.500,-91.800,0.250,2.500,0.125
12:18:15:576,0.023,-0.013,-0.985,-258.800,-76.100,-93.500,-0.375,2.812,0.312
12:18:15:680,0.027,-0.008,-0.988,-259.500,-74.400,-95.300,0.125,2.562,0.250
12:18:15:790,0.025,-0.015,-0.988,-258.400,-73.500,-93.400,-0.312,2.438,0.188
12:18:15:905,0.023,-0.015,-0.991,-258.800,-75.300,-94.100,0.312,2.312,0.000
12:18:16:023,0.028,-0.013,-0.994,-259.300,-74.600,-91.100,-0.125,3.125,-0.062
12:18:16:127,0.022,-0.015,-0.995,-258.700,-75.000,-92.600,0.375,2.625,0.062
12:18:16:230,0.026,-0.011,-0.994,-259.000,-75.800,-92.200,0.438,2.438,0.250
12:18:16:345,0.024,-0.012,-0.996,-258.500,-74.700,-93.900,0.312,2.812,-0.062
12:18:16:445,0.028,-0.010,-0.996,-258.900,-75.000,-91.300,0.188,2.312,0.312
12:18:16:550,0.027,-0.014,-1.003,-256.500,-73.800,-91.200,0.375,2.938,0.125
12:18:16:668,0.024,-0.016,-0.991,-259.200,-74.200,-92.100,0.375,2.875,-0.062
12:18:16:769,0.031,-0.010,-0.990,-260.100,-74.400,-91.600,0.375,2.312,0.188
12:18:16:882,0.028,-0.016,-0.993,-258.800,-75.100,-92.800,-0.250,2.688,-0.188
12:18:16:990,0.026,-0.013,-0.997,-260.800,-74.500,-93.300,0.625,2.188,-0.062
12:18:17:109,0.028,-0.015,-0.994,-259.400,-74.500,-92.400,-0.125,2.375,0.125
12:18:17:201,0.029,-0.010,-1.004,-259.000,-74.800,-91.900,0.000,2.312,0.188
12:18:17:312,0.028,-0.009,-0.989,-258.700,-74.400,-91.800,-0.500,2.188,0.125
12:18:17:421,0.029,-0.008,-0.990,-258.700,-75.300,-92.900,0.250,3.188,0.188
12:18:17:543,0.031,-0.011,-1.002,-259.800,-74.700,-92.900,-0.500,2.750,0.250
12:18:17:653,0.029,-0.012,-0.992,-259.800,-74.500,-93.800,0.062,2.938,0.000
12:18:17:764,0.027,-0.011,-0.998,-260.000,-74.700,-92.200,0.250,2.625,0.438
12:18:17:867,0.027,-0.009,-0.990,-261.400,-75.600,-92.200,0.812,2.812,0.062
12:18:17:960,0.023,-0.009,-0.997,-258.600,-74.200,-92.900,0.250,2.625,0.312
12:18:18:074,0.023,-0.015,-0.992,-260.100,-74.000,-93.200,0.938,2.938,0.438
12:18:18:177,0.026,-0.015,-0.994,-258.500,-74.800,-94.900,0.000,2.375,0.375
12:18:18:273,0.024,-0.013,-0.989,-259.400,-74.200,-91.100,0.125,2.562,0.062
12:18:18:400,0.023,-0.013,-0.996,-258.600,-75.100,-96.500,-0.062,2.812,0.250
12:18:18:507,0.026,-0.011,-0.986,-259.000,-74.300,-91.700,-0.312,2.688,0.125
12:18:18:606,0.027,-0.010,-0.991,-259.600,-74.800,-93.500,0.250,2.938,0.188
12:18:18:708,0.023,-0.012,-0.987,-260.400,-73.600,-92.300,0.188,2.438,0.125
12:18:18:812,0.025,-0.015,-0.996,-260.100,-75.200,-93.400,0.188,2.562,0.188
12:18:18:912,0.024,-0.015,-0.991,-259.700,-74.900,-92.700,0.188,2.688,0.438
12:18:19:031,0.023,-0.012,-0.988,-260.300,-73.000,-92.500,0.625,2.375,0.062
12:18:19:162,0.028,-0.013,-1.000,-259.400,-73.100,-95.000,0.438,3.000,0.438
12:18:19:262,0.024,-0.013,-0.992,-260.000,-73.500,-92.400,0.188,2.812,-0.062
12:18:19:368,0.022,-0.021,-0.996,-261.400,-74.000,-92.800,0.188,2.562,0.250
12:18:19:484,0.025,-0.011,-0.997,-260.100,-75.300,-90.100,0.062,3.250,0.438
12:18:19:587,0.031,-0.016,-0.992,-259.400,-72.600,-93.100,0.312,2.812,0.312
12:18:19:680,0.025,-0.013,-0.986,-260.000,-74.900,-91.400,0.250,2.438,0.000
12:18:19:792,0.024,-0.011,-0.996,-260.000,-74.500,-92.500,-0.188,3.188,0.250
12:18:19:899,0.028,-0.013,-0.996,-260.100,-74.000,-94.300,0.250,2.875,0.188
12:18:20:012,0.024,-0.018,-0.998,-258.900,-73.500,-92.300,0.000,2.500,0.250
12:18:20:111,0.024,-0.014,-0.994,-260.300,-74.800,-93.900,0.188,2.438,0.250
12:18:20:211,0.021,-0.017,-0.991,-259.600,-74.300,-93.200,-0.125,2.312,0.188
12:18:20:322,0.022,-0.013,-0.998,-259.000,-72.600,-91.600,0.000,2.562,0.062
12:18:20:445,0.022,-0.011,-0.989,-260.200,-75.700,-95.000,0.062,2.688,-0.062
12:18:20:564,0.027,-0.018,-1.001,-258.800,-75.500,-93.300,0.188,2.875,0.188
12:18:20:665,0.030,-0.017,-0.993,-258.800,-75.600,-90.600,0.688,2.500,-0.312
12:18:20:769,0.029,-0.014,-0.994,-258.600,-74.400,-95.000,0.500,2.562,-0.062
12:18:20:871,0.022,-0.011,-0.991,-259.600,-74.700,-92.400,-0.188,2.312,0.000
12:18:20:963,0.031,-0.016,-0.999,-259.300,-74.700,-92.200,0.688,3.125,0.375
12:18:21:105,0.026,-0.013,-0.998,-259.100,-74.600,-94.200,0.188,2.375,0.062
12:18:21:211,0.020,-0.011,-0.999,-257.500,-75.200,-93.300,0.375,3.000,0.188
12:18:21:307,0.027,-0.015,-0.999,-260.000,-75.000,-91.100,0.500,2.562,0.312
12:18:21:412,0.029,-0.011,-0.997,-259.100,-74.700,-92.300,0.000,3.000,-0.188
12:18:21:515,0.023,-0.017,-1.000,-258.500,-73.600,-91.200,0.375,2.625,0.000
12:18:21:618,0.024,-0.012,-1.006,-259.300,-73.600,-93.300,0.625,3.062,0.438
12:18:21:736,0.025,-0.012,-0.996,-260.500,-74.400,-93.700,0.062,2.625,-0.062
12:18:21:842,0.023,-0.021,-1.003,-259.600,-73.700,-91.200,0.125,2.938,0.312
12:18:21:957,0.020,-0.009,-1.002,-258.900,-73.500,-90.300,0.188,2.688,0.125
12:18:22:078,0.030,-0.013,-0.995,-259.000,-75.400,-91.400,0.375,2.625,0.375
12:18:22:194,0.027,-0.009,-0.991,-258.500,-73.200,-93.200,0.125,2.562,-0.125
12:18:22:304,0.029,-0.009,-1.002,-259.400,-74.400,-93.500,0.375,2.625,0.125
12:18:22:407,0.022,-0.014,-0.992,-259.100,-74.700,-92.300,0.125,2.625,0.188
12:18:22:519,0.021,-0.014,-0.991,-261.100,-75.200,-95.400,0.688,2.062,0.000
12:18:22:626,0.026,-0.011,-0.992,-259.200,-75.100,-92.300,-0.125,3.062,0.312
12:18:22:738,0.028,-0.012,-0.992,-260.200,-74.000,-96.000,0.312,2.750,0.188
12:18:22:848,0.030,-0.007,-0.990,-259.600,-74.300,-90.000,-0.500,2.812,0.250
12:18:22:932,0.025,-0.016,-0.996,-260.000,-74.700,-90.400,0.062,2.625,0.125
12:18:23:065,0.033,-0.011,-0.998,-258.400,-74.900,-92.400,0.375,2.688,-0.062
12:18:23:175,0.026,-0.015,-1.001,-260.200,-74.100,-90.600,-0.250,2.750,0.375
12:18:23:259,0.022,-0.009,-0.993,-260.300,-74.300,-92.800,0.750,2.688,0.250
12:18:23:361,0.025,-0.013,-0.991,-259.400,-73.800,-90.300,0.000,2.250,0.125
12:18:23:491,0.025,-0.014,-0.989,-258.200,-74.000,-90.800,0.438,2.812,0.188
12:18:23:598,0.021,-0.014,-0.984,-259.100,-73.400,-92.300,-0.062,2.688,0.188
12:18:23:698,0.024,-0.015,-0.995,-257.800,-74.100,-92.800,-0.188,2.500,0.062
12:18:23:792,0.023,-0.014,-0.991,-258.500,-74.200,-90.700,0.625,2.688,0.000
12:18:23:916,0.028,-0.013,-0.998,-259.400,-75.400,-91.200,0.438,3.125,0.000
12:18:24:017,0.026,-0.009,-0.999,-260.300,-74.100,-90.800,0.125,2.938,0.125
12:18:24:118,0.024,-0.013,-0.995,-260.200,-73.100,-92.800,0.125,2.438,0.312
12:18:24:220,0.027,-0.012,-0.997,-258.200,-74.700,-88.900,0.562,2.688,0.250
12:18:24:327,0.028,-0.013,-1.002,-257.700,-74.100,-92.400,0.188,2.688,-0.188
12:18:24:430,0.023,-0.014,-0.996,-259.600,-75.600,-93.100,0.188,2.750,-0.062
12:18:24:540,0.024,-0.013,-0.995,-259.400,-74.000,-92.500,0.000,3.000,0.125
12:18:24:652,0.028,-0.017,-0.987,-258.800,-75.800,-92.700,0.375,2.375,0.062
12:18:24:753,0.027,-0.011,-0.993,-258.800,-75.000,-92.300,0.125,3.188,0.062
12:18:24:853,0.026,-0.014,-0.989,-258.800,-74.500,-93.500,0.500,2.250,0.000
12:18:24:971,0.025,-0.009,-1.001,-259.500,-73.900,-91.700,0.062,2.938,0.438
12:18:25:083,0.025,-0.014,-0.992,-258.900,-75.400,-92.600,0.562,2.625,0.312
12:18:25:199,0.027,-0.013,-0.998,-257.900,-74.200,-91.700,0.062,2.562,-0.062
12:18:25:299,0.029,-0.015,-0.998,-259.900,-73.900,-92.500,0.188,2.562,-0.188
12:18:25:404,0.027,-0.012,-1.001,-258.800,-75.600,-92.700,0.125,2.500,-0.062
12:18:25:509,0.026,-0.016,-1.003,-259.600,-74.700,-92.500,-0.188,2.750,0.000
12:18:25:618,0.028,-0.010,-0.993,-258.500,-74.200,-89.300,0.188,2.750,0.312
12:18:25:731,0.022,-0.011,-0.993,-260.200,-75.100,-93.900,0.438,3.000,0.438
12:18:25:830,0.027,-0.013,-0.993,-259.000,-73.900,-91.400,0.312,2.688,0.125
12:18:25:953,0.022,-0.015,-0.994,-259.500,-74.100,-93.900,1.312,2.000,-0.062
12:18:26:052,0.028,-0.014,-0.996,-259.400,-74.200,-93.600,0.438,2.312,-0.250
12:18:26:160,0.025,-0.013,-0.993,-257.800,-72.800,-93.600,-0.188,2.750,-0.125
12:18:26:290,0.024,-0.012,-0.992,-258.800,-73.900,-90.500,0.312,2.562,0.250
12:18:26:408,0.026,-0.013,-0.997,-259.700,-74.400,-90.500,0.000,2.562,0.375
12:18:26:512,0.024,-0.009,-1.000,-259.900,-75.300,-93.500,0.438,2.562,0.500
12:18:26:599,0.029,-0.012,-0.996,-260.300,-74.300,-93.300,0.062,2.562,0.062
12:18:26:710,0.026,-0.013,-0.995,-257.700,-74.400,-92.800,-0.625,2.688,0.312
12:18:26:817,0.031,-0.010,-0.991,-258.900,-74.100,-93.800,0.062,3.000,-0.062
12:18:26:921,0.026,-0.012,-0.991,-259.900,-73.700,-91.200,0.125,2.562,0.125
12:18:27:036,0.025,-0.012,-0.996,-260.300,-74.000,-93.100,0.562,2.438,0.000
12:18:27:141,0.025,-0.013,-0.991,-259.500,-73.600,-90.300,-0.062,2.312,0.000
12:18:27:233,0.023,-0.017,-0.998,-259.200,-74.900,-91.500,0.062,2.812,0.125
12:18:27:356,0.024,-0.009,-0.995,-259.600,-74.200,-90.100,0.188,3.062,-0.125
12:18:27:465,0.016,-0.009,-1.003,-259.800,-76.400,-92.100,-0.438,2.438,-0.125
12:18:27:567,0.027,-0.013,-1.002,-260.100,-75.200,-92.900,-0.375,2.438,0.312
12:18:27:663,0.022,-0.014,-0.996,-259.500,-74.800,-90.600,0.125,2.938,0.125
12:18:27:782,0.025,-0.014,-0.994,-258.300,-76.300,-91.300,-0.188,2.375,0.125
12:18:27:890,0.023,-0.012,-0.996,-258.600,-73.900,-92.800,0.000,3.125,0.125
12:18:28:002,0.025,-0.013,-0.997,-259.100,-74.700,-92.900,0.312,2.562,0.188
12:18:28:135,0.026,-0.015,-0.996,-259.700,-74.700,-90.600,-0.250,2.438,-0.188
12:18:28:236,0.029,-0.014,-0.996,-259.300,-74.200,-92.000,0.250,1.875,0.188
12:18:28:334,0.024,-0.014,-0.990,-260.400,-75.600,-93.700,0.812,3.000,0.250
12:18:28:431,0.026,-0.011,-0.999,-259.000,-73.900,-92.300,-0.375,2.500,0.250
12:18:28:546,0.025,-0.010,-0.990,-259.400,-73.600,-89.800,0.438,2.875,0.312
12:18:28:656,0.027,-0.011,-0.991,-260.000,-75.600,-91.600,0.625,2.438,0.312
12:18:28:753,0.028,-0.015,-0.993,-259.700,-73.700,-89.500,0.062,2.625,0.312
12:18:28:850,0.025,-0.015,-0.992,-259.000,-73.200,-91.800,-0.250,2.688,0.375
12:18:28:993,0.025,-0.015,-0.996,-260.000,-74.400,-93.700,0.438,2.438,0.062
12:18:29:088,0.026,-0.013,-0.990,-258.800,-73.600,-91.200,0.188,2.500,-0.062
12:18:29:182,0.027,-0.013,-0.997,-258.700,-75.100,-90.100,0.812,2.938,0.062
12:18:29:321,0.024,-0.011,-0.993,-259.400,-74.300,-91.900,-0.062,2.562,0.125
12:18:29:410,0.029,-0.013,-1.003,-259.800,-74.700,-93.000,-0.375,2.688,-0.375
12:18:29:524,0.025,-0.014,-0.997,-258.100,-75.100,-91.700,0.625,3.062,0.250
12:18:29:618,0.028,-0.008,-0.989,-259.800,-73.800,-92.100,0.188,2.688,0.312
12:18:29:736,0.021,-0.012,-0.991,-260.100,-74.400,-92.300,-0.250,2.375,0.312
12:18:29:831,0.027,-0.008,-0.995,-259.800,-74.900,-93.100,0.625,2.812,0.062
12:18:29:968,0.024,-0.011,-0.998,-259.900,-73.600,-93.700,0.188,2.562,0.250
12:18:30:060,0.026,-0.011,-0.991,-258.100,-74.800,-91.300,0.250,2.688,0.125
12:18:30:176,0.026,-0.010,-1.000,-260.600,-75.000,-90.500,-0.312,2.375,0.000
12:18:30:285,0.023,-0.005,-0.995,-258.600,-74.800,-90.800,0.188,2.875,-0.062
12:18:30:387,0.031,-0.013,-0.991,-259.000,-73.900,-92.300,0.188,2.000,-0.125
12:18:30:487,0.027,-0.009,-0.992,-259.400,-75.400,-92.800,-0.062,2.938,0.062
12:18:30:573,0.025,-0.016,-1.000,-259.100,-73.600,-91.300,0.125,2.750,0.062
12:18:30:698,0.025,-0.013,-0.996,-259.100,-76.400,-90.900,-0.688,2.688,0.125
12:18:30:802,0.029,-0.010,-1.003,-259.300,-74.300,-92.500,0.000,2.875,-0.125
12:18:30:916,0.026,-0.004,-0.996,-260.500,-75.500,-91.900,0.312,2.750,0.125
12:18:31:027,0.028,-0.016,-0.995,-259.400,-74.100,-92.000,0.062,2.188,0.250
12:18:31:140,0.024,-0.020,-0.991,-258.600,-75.100,-91.500,0.500,2.625,-0.062
12:18:31:247,0.030,-0.013,-1.002,-260.300,-74.600,-92.000,0.250,2.188,-0.062
12:18:31:343,0.026,-0.012,-0.995,-259.100,-74.100,-92.800,0.125,2.500,-0.062
12:18:31:452,0.030,-0.012,-0.994,-259.600,-73.900,-94.300,-0.125,2.125,0.000
12:18:31:570,0.026,-0.008,-0.993,-258.600,-74.200,-91.600,0.188,3.062,0.125
12:18:31:671,0.022,-0.009,-0.993,-258.600,-75.300,-90.700,-0.062,2.812,0.438
12:18:31:779,0.025,-0.012,-0.993,-259.500,-74.200,-94.100,0.062,3.000,0.125
12:18:31:873,0.027,-0.015,-0.996,-259.000,-73.800,-94.600,0.062,2.500,0.250
12:18:31:997,0.023,-0.011,-0.993,-260.200,-73.900,-92.100,-0.188,1.938,0.125
12:18:32:107,0.023,-0.008,-0.992,-259.200,-74.100,-92.400,0.625,2.562,0.062
12:18:32:209,0.027,-0.010,-0.995,-259.800,-74.600,-93.700,-0.062,2.938,0.188
12:18:32:316,0.026,-0.017,-0.989,-259.300,-74.800,-92.200,0.000,3.062,0.312
12:18:32:422,0.023,-0.012,-0.991,-259.600,-75.100,-91.600,1.125,2.562,-0.062
12:18:32:543,0.024,-0.016,-1.000,-259.200,-73.800,-93.400,0.375,2.500,0.000
12:18:32:657,0.027,-0.012,-0.995,-260.100,-74.900,-94.000,0.625,2.688,0.312
12:18:32:764,0.027,-0.012,-0.990,-260.400,-73.900,-91.000,0.312,3.000,-0.125
12:18:32:859,0.031,-0.012,-0.991,-260.100,-73.400,-89.900,-0.375,2.750,-0.188
12:18:32:975,0.028,-0.009,-0.996,-260.200,-74.500,-93.800,-0.062,3.125,0.000
12:18:33:081,0.027,-0.009,-0.994,-259.600,-73.200,-92.800,-0.062,3.062,0.125
12:18:33:189,0.025,-0.012,-0.990,-259.800,-73.200,-92.100,0.500,2.750,0.062
12:18:33:288,0.021,-0.012,-0.989,-259.100,-74.000,-92.700,0.125,2.562,0.250
12:18:33:393,0.030,-0.014,-0.993,-260.100,-75.700,-92.600,0.250,2.750,0.250
12:18:33:510,0.025,-0.010,-1.000,-258.600,-73.300,-93.400,0.062,2.188,0.312
12:18:33:612,0.028,-0.013,-1.001,-259.900,-74.300,-93.300,0.375,2.250,0.188
12:18:33:723,0.025,-0.010,-0.995,-259.200,-73.700,-93.700,0.438,2.875,0.000
12:18:33:825,0.028,-0.007,-0.997,-259.400,-75.400,-93.800,0.062,2.125,0.188
12:18:33:937,0.024,-0.014,-0.994,-259.200,-74.300,-93.000,0.062,2.625,0.125
12:18:34:058,0.028,-0.018,-0.995,-258.300,-72.600,-92.800,0.500,2.438,0.438
12:18:34:152,0.024,-0.010,-0.997,-260.300,-75.000,-93.300,0.250,2.625,0.250
12:18:34:274,0.027,-0.011,-0.993,-260.300,-73.900,-94.200,0.312,3.000,0.312
12:18:34:384,0.030,-0.012,-0.998,-261.000,-74.200,-92.600,-0.250,2.812,0.312
12:18:34:472,0.023,-0.015,-0.997,-259.300,-74.800,-91.000,0.625,3.312,0.312
12:18:34:606,0.024,-0.011,-0.997,-259.500,-76.500,-91.900,0.250,3.000,0.375
12:18:34:703,0.025,-0.014,-1.003,-258.700,-75.100,-92.200,-0.188,2.375,0.000
12:18:34:818,0.026,-0.017,-1.000,-258.300,-73.500,-92.100,0.375,3.000,0.062
12:18:34:925,0.026,-0.014,-0.992,-258.200,-73.700,-91.900,-0.125,1.938,0.188
12:18:35:034,0.024,-0.011,-0.999,-259.000,-74.200,-94.500,0.625,2.500,-0.125
12:18:35:140,0.024,-0.017,-0.993,-259.300,-74.900,-92.900,-0.062,2.250,0.312
12:18:35:242,0.026,-0.018,-1.000,-259.400,-73.200,-91.700,0.562,2.688,0.188
12:18:35:354,0.030,-0.008,-0.991,-258.600,-74.300,-93.200,0.188,2.688,0.000
12:18:35:460,0.023,-0.015,-0.990,-260.700,-74.400,-93.100,0.000,2.938,0.312
12:18:35:589,0.025,-0.015,-0.996,-259.000,-74.000,-92.300,-0.188,2.625,0.250
12:18:35:705,0.028,-0.014,-0.992,-258.800,-74.400,-91.200,0.625,2.625,0.062
12:18:35:805,0.025,-0.007,-0.996,-259.600,-74.600,-93.600,0.625,3.188,0.000
12:18:35:892,0.028,-0.016,-0.996,-258.600,-74.500,-92.000,0.312,2.500,0.188
12:18:36:015,0.028,-0.009,-0.991,-259.300,-74.400,-95.100,0.062,2.625,0.188
12:18:36:115,0.027,-0.013,-0.987,-259.600,-75.100,-92.800,-0.250,2.812,-0.125
12:18:36:217,0.028,-0.009,-0.994,-261.000,-73.900,-92.300,1.188,2.688,0.188
12:18:36:316,0.027,-0.012,-0.992,-259.300,-74.600,-92.900,-0.062,2.375,0.250
12:18:36:423,0.024,-0.008,-0.990,-259.800,-75.000,-91.600,-0.062,2.750,0.250
12:18:36:537,0.026,-0.010,-0.989,-259.100,-74.300,-93.000,-0.312,2.875,0.062
12:18:36:641,0.031,-0.008,-0.990,-259.100,-73.900,-91.300,0.062,2.000,0.250
12:18:36:745,0.026,-0.009,-1.001,-259.200,-75.500,-93.700,0.188,2.375,0.312
12:18:36:848,0.026,-0.012,-0.998,-259.700,-74.900,-93.900,0.250,2.625,0.000
12:18:36:953,0.026,-0.015,-0.999,-259.300,-73.900,-90.900,-0.125,2.562,0.250
12:18:37:074,0.025,-0.012,-0.991,-259.400,-74.800,-92.700,0.750,2.688,0.188
12:18:37:185,0.028,-0.017,-0.987,-258.900,-75.900,-92.200,0.625,2.250,-0.062
12:18:37:298,0.023,-0.013,-0.996,-259.700,-72.700,-92.900,-0.125,2.562,-0.062
12:18:37:404,0.029,-0.013,-0.995,-259.500,-74.800,-93.200,0.188,2.688,0.188
12:18:37:515,0.022,-0.007,-0.994,-259.400,-75.600,-91.100,-0.062,2.688,0.250
12:18:37:612,0.027,-0.017,-0.990,-259.700,-75.300,-92.200,0.625,2.625,0.312
12:18:37:713,0.028,-0.010,-0.993,-260.400,-74.600,-91.800,-0.188,2.312,0.062
12:18:37:834,0.022,-0.011,-1.002,-258.900,-74.500,-93.300,0.062,2.438,0.188
12:18:37:931,0.023,-0.011,-0.994,-259.100,-74.600,-92.700,0.062,3.000,0.188
12:18:38:052,0.024,-0.012,-0.997,-258.600,-74.900,-93.600,-0.062,2.688,0.250
12:18:38:160,0.026,-0.009,-0.995,-260.100,-74.700,-94.000,0.688,2.625,0.000
12:18:38:259,0.025,-0.016,-0.992,-259.400,-74.100,-91.600,0.062,2.438,0.312
12:18:38:385,0.027,-0.013,-0.996,-260.500,-74.400,-93.700,0.312,2.625,0.375
12:18:38:479,0.024,-0.016,-0.997,-257.800,-74.100,-92.900,0.125,2.875,0.312
12:18:38:587,0.027,-0.015,-1.000,-258.400,-74.500,-92.800,0.250,2.750,0.188
12:18:38:687,0.029,-0.013,-0.995,-258.700,-74.600,-92.100,-0.062,2.062,0.062
12:18:38:794,0.031,-0.016,-0.992,-258.000,-75.100,-91.800,-0.250,3.062,0.062
12:18:38:893,0.026,-0.011,-1.002,-257.500,-74.200,-90.200,0.125,2.625,0.312
12:18:39:002,0.028,-0.011,-0.996,-259.200,-74.500,-91.300,0.375,2.750,0.188
12:18:39:117,0.027,-0.012,-0.996,-257.500,-72.700,-91.300,0.438,3.062,0.062
12:18:39:229,0.027,-0.003,-0.992,-259.600,-73.400,-94.900,0.125,3.062,-0.125
12:18:39:340,0.024,-0.010,-0.998,-258.600,-75.200,-90.200,0.125,2.750,0.125
12:18:39:454,0.027,-0.015,-0.998,-258.500,-73.100,-93.600,-0.062,3.062,0.062
