Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
12:57:54:732,0.027,0.021,-0.949,-260.800,-103.500,-94.500,1.625,0.812,-17.250
12:57:54:832,0.019,0.051,-0.968,-258.800,-101.000,-94.500,0.438,-8.312,-8.250
12:57:54:941,0.025,-0.009,-0.974,-258.600,-101.600,-95.500,1.750,-0.938,-14.938
12:57:55:049,0.039,-0.006,-0.977,-258.700,-100.600,-96.400,0.125,-9.188,-8.438
12:57:55:155,0.021,0.059,-1.021,-258.000,-101.200,-97.000,0.250,-3.375,-3.375
12:57:55:263,0.027,0.010,-0.959,-256.800,-101.800,-94.700,-0.062,3.188,-5.062
12:57:55:372,0.052,-0.022,-1.027,-256.700,-101.000,-96.300,0.688,3.188,-1.375
12:57:55:479,0.043,-0.001,-1.020,-257.000,-100.600,-97.400,0.750,1.625,1.312
12:57:55:587,0.019,0.007,-1.014,-256.100,-100.600,-94.100,0.000,1.562,0.438
12:57:55:695,0.016,-0.002,-0.950,-256.400,-101.900,-94.000,1.125,1.812,-0.188
12:57:55:802,0.023,0.004,-1.007,-257.200,-101.600,-95.700,1.000,1.812,0.125
12:57:55:911,0.022,-0.011,-0.996,-255.800,-101.600,-93.100,-0.375,2.188,-8.250
12:57:56:019,0.023,0.006,-0.998,-258.500,-101.900,-93.500,0.750,2.688,-0.125
12:57:56:128,-0.029,-0.010,-0.793,-256.800,-100.800,-95.400,0.750,1.938,0.250
12:57:56:235,0.020,0.003,-0.987,-256.900,-101.200,-95.400,0.188,3.250,0.000
12:57:56:343,0.011,0.001,-0.981,-256.700,-101.400,-92.600,0.375,2.312,0.250
12:57:56:450,0.018,-0.000,-0.999,-256.500,-100.500,-93.200,0.250,2.625,1.500
12:57:56:558,0.027,-0.008,-1.014,-256.900,-99.900,-95.500,0.000,2.500,-7.500
12:57:56:666,0.022,0.001,-0.991,-256.800,-100.800,-94.300,0.250,2.625,-3.688
12:57:56:774,0.014,0.015,-1.066,-255.700,-100.300,-94.300,-0.562,2.812,0.000
12:57:56:882,0.031,0.002,-0.993,-255.200,-100.000,-92.600,0.250,2.812,0.312
12:57:56:991,-0.040,-0.051,-1.058,-256.600,-101.400,-93.600,-0.125,1.812,0.125
12:57:57:098,0.070,0.028,-1.026,-254.800,-100.900,-98.100,-1.062,3.312,0.562
12:57:57:206,0.023,-0.009,-1.010,-256.100,-100.500,-95.900,0.625,6.500,3.062
12:57:57:316,-0.006,-0.081,-0.950,-258.000,-100.600,-93.600,1.812,10.938,-26.312
12:57:57:423,-0.057,0.146,-1.170,-256.400,-101.100,-95.100,0.062,3.750,-12.250
12:57:57:531,-0.010,0.000,-0.943,-256.000,-99.300,-93.500,1.500,0.375,-10.062
12:57:57:639,0.027,-0.010,-0.962,-257.200,-99.600,-96.400,1.938,16.625,-19.250
12:57:57:747,0.098,-0.015,-1.087,-259.800,-99.700,-94.200,14.188,28.562,-9.188
12:57:57:855,0.178,-0.017,-1.052,-261.500,-101.000,-91.400,-8.750,35.688,-11.812
12:57:57:963,0.228,-0.063,-1.128,-263.200,-100.200,-89.200,29.562,57.812,-14.062
12:57:58:070,0.310,-0.010,-0.885,-262.900,-98.000,-88.500,2.875,11.812,-19.438
12:57:58:178,0.262,-0.056,-0.841,-262.800,-96.000,-86.300,39.562,20.250,-9.250
12:57:58:287,0.394,-0.109,-0.875,-265.000,-94.200,-84.600,57.500,31.750,-40.875
12:57:58:394,0.479,-0.160,-0.859,-266.700,-92.300,-85.500,38.875,52.438,-44.812
12:57:58:505,0.496,0.056,-0.918,-266.900,-90.900,-85.300,-13.938,11.938,-41.062
12:57:58:611,0.532,-0.100,-0.888,-266.900,-91.500,-84.600,-10.062,-3.000,-38.500
12:57:58:719,0.564,-0.035,-0.880,-267.500,-91.900,-85.700,-5.875,-2.562,-42.812
12:57:58:827,0.486,-0.007,-0.869,-266.600,-91.000,-83.400,58.375,27.500,-27.125
12:57:58:936,0.486,-0.040,-0.800,-266.400,-88.400,-85.400,7.250,-10.562,-11.125
12:57:59:041,0.524,-0.055,-0.797,-267.500,-87.700,-83.900,8.125,3.625,8.188
12:57:59:150,0.515,-0.089,-0.851,-265.300,-87.600,-84.900,-1.812,-4.250,5.438
12:57:59:257,0.499,-0.006,-0.894,-263.500,-89.400,-88.700,-2.812,7.250,13.812
12:57:59:365,0.480,-0.044,-0.807,-263.600,-90.200,-82.800,24.375,0.188,15.562
12:57:59:474,0.468,-0.057,-0.868,-264.200,-89.000,-84.100,11.438,-2.438,-0.062
12:57:59:582,0.434,-0.102,-0.860,-261.000,-87.800,-84.800,-1.375,-24.375,-3.250
12:57:59:689,0.458,-0.166,-0.861,-262.400,-87.700,-85.800,-19.250,-7.125,0.938
12:57:59:798,0.316,-0.133,-0.891,-259.900,-87.600,-83.700,-4.750,-18.750,29.188
12:57:59:905,0.289,0.020,-0.819,-259.100,-88.400,-83.200,11.188,-33.688,-1.938
12:58:00:014,0.306,-0.069,-0.883,-256.400,-88.000,-83.900,-27.688,-39.688,27.438
12:58:00:122,0.182,-0.030,-0.981,-255.400,-92.100,-85.000,-26.375,5.188,6.500
12:58:00:229,0.183,0.052,-1.040,-257.100,-93.600,-84.400,-8.312,14.750,4.188
12:58:00:338,0.193,0.060,-1.025,-257.500,-94.800,-86.800,-24.625,16.625,17.375
12:58:00:445,0.251,0.079,-0.842,-259.100,-94.500,-85.100,22.125,41.000,26.375
12:58:00:553,0.326,0.013,-0.915,-264.200,-94.500,-84.300,-3.000,31.250,21.312
12:58:00:661,0.413,0.001,-0.880,-266.800,-96.800,-84.500,-32.688,29.312,34.500
12:58:00:769,0.427,0.059,-0.894,-268.800,-100.100,-85.600,-38.562,23.000,68.125
12:58:00:877,0.464,0.038,-0.843,-271.100,-103.600,-86.100,-39.812,36.000,43.938
12:58:00:985,0.520,-0.061,-0.822,-275.800,-105.300,-89.500,-36.750,18.562,52.438
12:58:01:111,0.523,-0.064,-0.706,-278.900,-106.500,-88.600,-33.812,10.812,44.312
12:58:01:202,0.565,-0.046,-0.731,-280.100,-105.300,-90.000,-12.375,23.500,39.062
12:58:01:309,0.664,-0.128,-0.744,-285.200,-104.400,-92.000,19.688,62.562,19.750
12:58:01:417,0.769,-0.084,-0.622,-287.300,-103.600,-93.500,-6.875,59.688,17.562
12:58:01:526,0.874,-0.105,-0.585,-291.600,-102.500,-95.500,-2.562,59.000,10.688
12:58:01:634,0.870,-0.088,-0.523,-295.400,-104.400,-97.900,-26.250,21.312,9.188
12:58:01:741,0.890,0.014,-0.433,-295.600,-105.200,-98.100,12.000,44.000,-5.188
12:58:01:851,1.118,-0.111,-0.314,-300.500,-105.200,-104.200,122.375,185.125,-98.438
12:58:01:959,1.121,0.128,0.045,-301.300,-109.000,-111.100,130.375,227.750,-145.312
12:58:02:068,0.854,0.511,0.424,-297.000,-115.700,-117.200,131.438,252.750,-188.250
12:58:02:176,0.314,0.743,0.431,-285.800,-124.700,-119.000,71.375,154.938,-154.938
12:58:02:284,-0.005,0.789,0.379,-279.100,-126.300,-118.800,32.938,73.750,-90.062
12:58:02:391,-0.112,0.879,0.421,-274.200,-127.200,-119.800,5.188,22.250,-31.875
12:58:02:499,-0.141,0.888,0.415,-273.700,-127.000,-119.200,5.938,5.062,-5.625
12:58:02:606,-0.136,0.910,0.396,-273.700,-129.400,-118.900,7.125,3.875,-1.000
12:58:02:716,-0.182,0.839,0.222,-273.000,-127.300,-117.600,-8.562,-48.062,41.688
12:58:02:826,0.055,0.763,0.147,-281.900,-125.600,-119.100,-36.750,-200.875,171.750
12:58:02:935,0.956,0.369,0.091,-294.700,-115.800,-112.000,-133.562,-468.062,329.250
12:58:03:048,0.811,0.092,-0.439,-286.500,-108.600,-95.100,-183.125,-554.062,231.312
12:58:03:152,-0.348,0.203,-0.988,-266.100,-111.400,-92.600,8.000,-179.312,33.812
12:58:03:257,-0.096,0.298,-1.083,-266.900,-113.200,-92.100,9.625,6.375,25.750
12:58:03:366,-0.023,0.142,-0.998,-270.100,-110.900,-90.900,29.438,30.812,53.625
12:58:03:473,0.205,0.003,-1.007,-272.300,-108.600,-90.000,16.188,3.938,58.938
12:58:03:582,0.122,-0.009,-1.062,-274.600,-107.800,-89.200,0.875,-16.312,24.875
12:58:03:688,0.027,0.014,-0.966,-275.200,-105.200,-87.900,5.250,1.125,27.062
12:58:03:797,0.093,-0.012,-0.964,-275.100,-106.000,-89.900,6.000,-7.938,16.438
12:58:03:905,0.041,-0.038,-1.024,-274.000,-104.800,-89.000,10.625,-0.875,6.062
12:58:04:014,0.094,-0.069,-1.021,-275.100,-103.900,-86.400,18.250,13.312,-5.625
12:58:04:123,0.082,-0.059,-0.959,-273.800,-102.700,-88.300,15.688,8.125,-13.625
12:58:04:231,0.096,-0.143,-1.032,-273.500,-100.700,-87.800,17.812,16.125,-12.938
12:58:04:338,0.135,-0.219,-1.008,-274.300,-98.200,-85.500,26.188,9.438,-26.562
12:58:04:445,0.091,-0.157,-0.988,-275.400,-98.100,-85.200,10.938,-5.812,0.812
12:58:04:557,0.105,-0.231,-0.993,-276.500,-96.100,-85.200,51.312,44.062,-27.500
12:58:04:661,0.189,-0.330,-0.906,-278.800,-93.000,-87.100,53.312,48.438,-34.250
12:58:04:769,0.397,-0.440,-0.879,-281.800,-92.200,-86.200,38.125,90.312,-50.375
12:58:04:877,0.582,-0.391,-0.729,-287.200,-90.200,-89.700,39.250,112.375,-72.688
12:58:04:985,0.762,-0.458,-0.641,-292.900,-92.000,-94.000,60.312,98.625,-81.312
12:58:05:094,0.901,-0.401,-0.499,-296.800,-92.600,-97.200,45.062,90.188,-91.938
12:58:05:202,0.900,-0.103,-0.281,-298.900,-98.600,-100.100,-3.375,66.875,-82.438
12:58:05:310,0.923,-0.217,-0.309,-299.000,-102.100,-103.000,-43.500,54.625,-19.938
12:58:05:419,0.935,0.035,-0.140,-301.000,-103.300,-104.600,-1.438,-31.250,-20.875
12:58:05:527,0.925,-0.021,-0.247,-299.100,-104.400,-104.200,12.562,-44.812,-2.312
12:58:05:636,0.966,-0.064,-0.294,-294.900,-102.700,-97.900,-12.938,-55.062,-26.188
12:58:05:744,0.929,0.000,-0.418,-293.800,-103.200,-96.800,-21.750,-47.625,15.625
12:58:05:852,0.851,0.086,-0.477,-292.600,-104.700,-96.600,-24.312,-16.812,14.500
12:58:05:959,0.851,0.062,-0.584,-290.600,-104.800,-96.000,-46.375,-21.438,-8.750
12:58:06:075,0.804,0.103,-0.558,-289.700,-106.200,-93.800,-41.938,-45.875,6.500
12:58:06:175,0.769,0.122,-0.669,-287.400,-108.400,-96.800,-47.062,-72.438,39.750
12:58:06:283,0.615,-0.054,0.138,-284.000,-110.000,-91.900,-27.688,-51.000,6.250
12:58:06:390,0.521,0.118,-0.731,-281.500,-110.200,-93.300,-1.250,-68.250,16.062
12:58:06:498,0.459,0.104,-0.864,-278.600,-110.500,-92.400,5.500,-63.875,-0.625
12:58:06:607,0.353,0.152,-0.956,-272.700,-111.000,-90.900,-11.500,-48.250,-10.375
12:58:06:715,0.301,0.173,-1.118,-271.000,-110.700,-91.800,-3.062,-20.312,-24.312
12:58:06:824,0.240,0.241,-0.956,-269.700,-111.200,-89.400,-34.062,-17.188,-27.375
12:58:06:931,0.214,0.285,-1.006,-269.000,-113.200,-93.500,-4.188,1.188,-13.625
12:58:07:039,0.140,0.388,-0.938,-266.500,-114.000,-92.900,5.500,-27.750,-8.438
12:58:07:146,0.126,0.261,-1.124,-265.100,-113.800,-91.700,-3.438,3.375,-12.938
12:58:07:253,0.142,0.283,-0.969,-265.200,-113.600,-94.500,-9.375,4.250,-9.938
12:58:07:362,0.104,0.354,-0.934,-263.000,-115.100,-94.600,-9.875,1.062,-15.125
12:58:07:471,0.087,0.241,-0.960,-261.300,-113.400,-91.500,37.812,-37.438,-11.000
12:58:07:586,0.047,0.282,-0.899,-258.200,-111.400,-92.000,24.750,-8.438,-7.562
12:58:07:686,0.128,0.214,-1.019,-260.000,-113.000,-93.800,-32.688,33.438,-39.625
12:58:07:794,0.026,0.380,-0.907,-258.000,-112.700,-94.600,-17.312,-2.938,-3.000
12:58:07:902,0.009,0.346,-0.834,-258.200,-114.600,-97.000,-30.562,-10.938,-9.000
12:58:08:010,0.031,0.508,-0.844,-258.800,-117.500,-97.500,-39.250,28.562,-16.562
12:58:08:118,0.062,0.674,-0.833,-258.800,-117.600,-99.600,-70.438,38.562,-19.750
12:58:08:228,0.093,0.694,-0.657,-258.900,-122.500,-106.900,-115.875,55.500,-28.562
12:58:08:337,0.126,0.845,-0.617,-257.600,-122.300,-113.000,-129.375,56.125,-6.688
12:58:08:448,0.106,0.829,-0.349,-258.600,-124.200,-117.000,-84.875,33.938,-19.188
12:58:08:552,0.216,0.987,-0.198,-258.800,-125.300,-127.300,-116.312,17.750,6.875
12:58:08:659,0.140,1.045,0.057,-257.700,-122.700,-133.200,-92.125,1.438,-10.438
12:58:08:766,0.128,1.011,0.202,-256.500,-120.600,-137.600,-56.438,0.438,2.375
12:58:08:875,0.110,0.957,0.330,-256.700,-120.100,-139.900,-29.188,-10.250,7.188
12:58:08:981,0.135,0.910,0.382,-257.400,-116.900,-142.000,-53.000,5.438,-12.125
12:58:09:120,0.110,0.885,0.479,-255.600,-114.800,-141.600,-45.250,13.812,-7.625
12:58:09:200,0.065,0.819,0.565,-254.500,-112.500,-148.100,-57.375,17.312,-13.750
12:58:09:306,0.020,0.794,0.649,-252.300,-107.100,-148.600,-47.312,18.438,-7.062
12:58:09:414,0.014,0.569,0.793,-250.700,-103.100,-150.100,-93.625,16.688,15.938
12:58:09:522,0.048,0.497,0.989,-248.600,-98.200,-153.500,-75.875,40.562,18.562
12:58:09:631,-0.022,0.292,0.930,-246.400,-93.200,-152.000,-53.625,35.625,2.062
12:58:09:739,-0.105,0.236,0.909,-246.000,-90.000,-152.400,-76.250,13.500,23.500
12:58:09:847,-0.080,0.156,0.942,-246.100,-87.800,-153.700,-62.750,-3.125,31.125
12:58:09:954,-0.016,0.061,0.969,-246.100,-83.800,-154.500,-45.188,3.625,18.438
12:58:10:062,-0.018,-0.060,0.965,-247.400,-83.300,-153.200,-44.500,-4.875,16.375
12:58:10:169,0.001,-0.121,1.026,-247.300,-80.800,-153.000,-26.312,1.000,8.125
12:58:10:278,-0.003,-0.105,0.999,-247.300,-79.600,-152.900,13.875,-6.438,-4.750
12:58:10:386,0.021,-0.104,0.990,-248.700,-81.500,-153.500,53.188,-2.375,-17.938
12:58:10:495,0.025,-0.104,0.884,-249.100,-87.100,-155.200,168.562,-12.000,-28.312
12:58:10:603,0.054,0.284,0.630,-251.400,-104.600,-151.400,351.688,-54.750,-44.500
12:58:10:711,0.123,1.085,0.450,-252.800,-118.000,-137.100,325.438,-75.250,-69.625
12:58:10:819,-0.103,0.973,-0.475,-252.400,-121.700,-120.800,285.125,-51.688,-33.812
12:58:10:929,-0.200,0.888,-0.815,-250.200,-118.200,-106.600,171.062,-8.812,-24.562
12:58:11:036,-0.109,0.456,-0.835,-249.000,-113.400,-99.900,120.125,-1.062,0.438
12:58:11:144,-0.119,0.373,-0.905,-251.300,-109.500,-95.600,32.250,-0.625,3.500
12:58:11:252,-0.130,0.395,-1.103,-252.500,-113.000,-97.100,-38.312,25.062,0.312
12:58:11:360,-0.089,0.598,-1.048,-253.000,-113.900,-99.200,-112.188,41.500,-1.312
12:58:11:468,0.055,0.685,-0.876,-253.400,-121.100,-109.600,-199.000,9.625,-1.938
12:58:11:578,-0.049,0.857,-0.313,-253.200,-122.100,-123.000,-170.000,-10.375,10.375
12:58:11:685,0.036,1.121,0.182,-254.600,-120.600,-136.400,-207.000,-11.125,23.250
12:58:11:792,0.046,0.900,0.538,-254.200,-111.400,-146.300,-190.500,3.188,19.875
12:58:11:901,0.097,0.587,0.812,-253.900,-100.000,-155.300,-143.375,20.250,12.188
12:58:12:008,0.020,0.270,0.886,-252.300,-90.400,-156.400,-107.000,17.562,-5.000
12:58:12:116,0.041,0.019,0.935,-251.200,-87.300,-157.100,-37.938,16.500,-10.812
12:58:12:224,0.026,-0.079,0.965,-250.400,-87.900,-154.300,69.625,8.625,3.938
12:58:12:333,0.085,0.201,0.750,-250.700,-98.800,-154.800,260.125,-20.000,18.562
12:58:12:442,0.085,0.828,0.314,-255.000,-116.100,-145.100,291.625,-74.562,-20.625
12:58:12:549,-0.037,0.959,-0.143,-256.100,-124.000,-126.400,322.125,-7.938,-2.875
12:58:12:656,0.057,0.987,-1.027,-255.300,-119.300,-106.800,280.250,-69.000,6.438
12:58:12:765,0.027,0.441,-1.412,-251.900,-108.000,-92.500,276.062,-143.938,12.188
12:58:12:872,-0.310,0.162,-1.272,-247.200,-101.200,-91.500,27.875,-12.875,-1.625
12:58:12:980,-0.156,0.055,-1.093,-251.500,-100.900,-90.700,-16.375,55.188,-9.562
12:58:13:089,-0.010,0.017,-0.985,-254.900,-103.200,-92.300,-30.312,42.125,-12.500
12:58:13:195,0.036,0.099,-1.065,-257.300,-104.300,-92.200,17.188,-4.688,8.688
12:58:13:303,0.003,0.005,-1.029,-258.300,-103.900,-91.600,-3.938,16.125,-7.688
12:58:13:410,0.043,0.075,-0.997,-259.100,-102.900,-92.800,7.000,16.812,4.125
12:58:13:521,0.040,0.065,-1.017,-259.900,-102.100,-92.600,6.062,13.688,6.438
12:58:13:627,0.027,0.068,-0.912,-260.400,-101.400,-91.600,12.375,12.438,4.312
12:58:13:735,0.086,-0.011,-0.960,-260.900,-101.600,-91.700,12.375,2.375,3.312
12:58:13:844,0.064,-0.033,-0.933,-260.700,-98.600,-91.900,18.438,-3.062,6.188
12:58:13:951,-0.079,-0.126,-0.953,-260.900,-98.100,-93.000,-17.250,-54.625,5.688
12:58:14:058,0.051,-0.102,-0.961,-260.200,-99.900,-92.100,-3.250,2.688,-3.188
12:58:14:167,-0.057,-0.001,-0.994,-261.200,-99.200,-93.700,-7.188,-4.312,-5.750
12:58:14:276,0.016,-0.030,-1.005,-258.700,-100.400,-93.300,-22.312,0.750,-12.438
12:58:14:381,0.048,-0.034,-1.040,-259.600,-99.400,-93.700,0.188,3.625,0.000
12:58:14:491,0.039,-0.007,-1.013,-259.800,-101.600,-92.400,-0.312,2.250,5.438
12:58:14:598,0.019,0.010,-0.956,-259.500,-101.400,-92.700,0.625,4.688,-6.875
12:58:14:706,0.039,-0.003,-1.018,-259.000,-102.300,-95.900,1.125,0.938,-0.250
12:58:14:814,0.016,0.006,-0.992,-258.700,-100.400,-95.600,-0.750,2.812,4.312
12:58:14:922,0.014,-0.006,-0.988,-259.100,-99.700,-94.300,0.375,2.562,0.125
12:58:15:031,0.026,0.004,-1.060,-259.700,-100.500,-94.700,-0.125,3.500,-0.125
12:58:15:139,0.017,-0.010,-1.010,-258.800,-101.400,-94.600,0.312,2.812,-0.375
12:58:15:246,0.014,0.001,-0.996,-259.300,-100.700,-93.100,0.625,2.500,-0.062
12:58:15:354,0.026,0.000,-1.005,-260.400,-100.800,-96.500,-0.125,2.875,0.125
12:58:15:462,0.019,-0.000,-0.991,-259.900,-102.100,-93.300,1.062,3.125,0.062
12:58:15:569,0.015,0.002,-0.993,-259.300,-101.000,-95.500,-0.375,2.562,0.375
12:58:15:677,0.020,0.003,-1.000,-260.600,-100.400,-94.200,0.812,2.562,0.000
12:58:15:786,0.016,-0.002,-0.996,-259.900,-99.500,-95.400,2.062,2.125,-0.125
12:58:15:893,0.020,-0.004,-0.985,-259.400,-101.300,-93.800,0.125,2.125,0.250
12:58:16:002,0.019,-0.003,-0.991,-258.800,-100.500,-92.900,-0.375,2.875,0.375
12:58:16:109,0.018,0.000,-0.994,-259.600,-101.900,-95.300,-1.125,2.125,0.062
12:58:16:218,0.018,0.000,-0.992,-259.600,-102.000,-95.600,-0.875,2.812,-0.062
12:58:16:325,0.014,0.002,-0.998,-258.700,-99.100,-94.900,0.875,2.188,0.125
12:58:16:434,0.020,-0.000,-0.992,-259.300,-100.800,-94.600,0.188,2.500,0.188
12:58:16:542,0.023,-0.000,-0.991,-259.100,-101.200,-92.900,0.875,2.875,0.062
12:58:16:649,0.020,0.001,-0.997,-259.200,-101.900,-93.000,-0.688,2.562,0.312
12:58:16:756,0.016,0.002,-1.004,-259.200,-99.600,-96.700,0.375,2.062,0.250
12:58:16:865,0.020,0.001,-0.994,-259.500,-101.200,-93.500,-0.625,2.688,0.375
12:58:16:973,0.020,-0.001,-0.992,-259.300,-101.200,-92.700,0.625,2.500,0.438
12:58:17:081,0.022,-0.003,-0.991,-257.600,-101.100,-93.500,0.188,2.750,0.000
12:58:17:189,0.019,0.002,-0.994,-259.900,-101.100,-94.700,0.000,2.938,-0.062
12:58:17:296,0.017,0.000,-0.988,-257.500,-99.300,-93.400,-0.062,2.625,0.188
12:58:17:405,0.020,-0.000,-1.001,-258.700,-101.800,-95.300,-0.625,2.688,0.062
12:58:17:514,0.020,-0.000,-0.992,-259.900,-100.500,-92.800,-0.500,2.562,-0.188
12:58:17:622,0.022,0.000,-0.990,-257.900,-101.100,-95.500,-0.750,2.875,0.188
12:58:17:730,0.021,-0.003,-1.001,-260.300,-101.500,-94.300,-0.750,2.312,0.062
12:58:17:837,0.020,0.002,-1.004,-260.900,-99.900,-93.500,-0.750,1.938,-0.125
12:58:17:946,0.020,-0.000,-0.993,-258.600,-100.700,-95.200,1.188,3.062,-0.188
12:58:18:057,0.020,-0.000,-0.994,-258.600,-100.500,-91.800,-0.125,2.500,0.125
12:58:18:161,0.017,-0.001,-0.999,-258.300,-102.300,-94.200,0.125,2.625,0.125
12:58:18:269,0.016,-0.005,-1.001,-258.400,-101.400,-93.200,-0.250,2.438,0.312
12:58:18:377,0.020,-0.002,-0.997,-258.200,-101.600,-95.000,0.000,2.000,0.000
12:58:18:485,0.021,-0.001,-0.999,-259.200,-101.000,-93.100,-0.500,2.938,-0.062
12:58:18:592,0.020,0.002,-0.991,-258.500,-101.500,-94.700,0.188,2.375,0.188
12:58:18:701,0.017,0.002,-0.993,-260.900,-100.500,-93.000,-0.688,2.500,-0.188
12:58:18:809,0.016,0.003,-0.996,-260.100,-101.100,-92.700,0.000,2.562,-0.125
12:58:18:916,0.014,0.000,-0.997,-258.400,-100.500,-93.700,-0.062,2.188,0.188
12:58:19:026,0.021,-0.002,-0.992,-258.800,-100.200,-94.400,-0.500,3.062,-0.062
12:58:19:133,0.020,0.001,-0.996,-258.500,-100.000,-94.700,-0.750,2.500,0.000
12:58:19:241,0.021,0.002,-0.990,-258.300,-101.000,-94.100,-0.062,2.125,0.000
12:58:19:349,0.018,-0.002,-0.990,-259.000,-100.300,-92.800,1.125,2.938,0.062
12:58:19:456,0.022,-0.005,-0.991,-260.600,-99.700,-91.900,0.500,2.625,0.062
12:58:19:568,0.016,-0.002,-0.989,-258.800,-100.400,-93.800,0.312,2.750,0.062
12:58:19:672,0.018,0.003,-0.999,-260.400,-101.000,-93.500,-0.375,2.000,0.125
12:58:19:780,0.011,-0.002,-0.994,-259.000,-100.600,-92.500,-0.125,2.500,0.312
12:58:19:888,0.023,0.000,-0.995,-259.100,-100.700,-92.000,0.688,2.688,-0.250
12:58:19:997,0.019,0.000,-0.992,-259.300,-100.100,-93.900,-0.312,2.438,-0.125
12:58:20:104,0.015,0.001,-0.996,-259.900,-101.900,-94.400,-1.125,2.125,-0.375
12:58:20:212,0.023,-0.000,-0.998,-257.900,-100.700,-94.800,-0.375,2.750,0.125
12:58:20:320,0.018,-0.000,-0.993,-259.300,-101.300,-94.800,0.688,3.062,0.000
12:58:20:428,0.017,0.000,-0.989,-259.300,-100.500,-91.400,0.062,2.625,0.188
12:58:20:537,0.017,-0.002,-0.994,-258.900,-101.600,-92.800,0.312,2.438,-0.188
12:58:20:644,0.020,0.000,-0.998,-259.200,-100.600,-93.200,0.312,2.312,0.188
12:58:20:751,0.016,0.006,-0.991,-258.800,-100.200,-93.900,0.688,2.625,0.250
12:58:20:860,0.016,0.000,-0.989,-258.700,-100.200,-94.900,-0.375,2.188,0.062
12:58:20:968,0.023,0.002,-0.992,-260.800,-100.800,-93.700,-0.438,3.062,0.000
12:58:21:085,0.023,0.001,-0.993,-259.700,-100.900,-93.700,-0.375,2.125,-0.312
12:58:21:183,0.014,-0.002,-0.996,-258.200,-98.800,-93.900,0.375,2.688,0.062
12:58:21:292,0.019,0.000,-0.992,-259.400,-99.800,-91.800,0.938,3.125,-0.062
12:58:21:400,0.015,-0.001,-0.994,-259.600,-99.400,-93.100,-0.938,2.625,0.375
12:58:21:507,0.019,0.000,-0.996,-258.900,-102.100,-93.400,0.375,2.375,0.062
12:58:21:616,0.021,0.000,-0.992,-260.200,-100.700,-92.500,-0.500,2.750,-0.062
12:58:21:724,0.023,0.002,-0.990,-259.800,-101.100,-92.500,-0.188,2.125,0.000
12:58:21:833,0.020,-0.001,-0.990,-258.500,-100.200,-96.500,0.062,2.562,-0.062
12:58:21:940,0.018,0.000,-0.989,-258.500,-102.000,-92.700,0.188,2.375,0.188
12:58:22:048,0.019,-0.001,-0.997,-259.100,-100.800,-92.900,-0.625,2.875,0.500
12:58:22:155,0.023,0.002,-0.991,-259.200,-101.200,-92.200,-0.062,2.375,0.125
12:58:22:264,0.018,-0.000,-0.990,-260.000,-101.300,-94.100,-0.188,2.625,0.250
12:58:22:371,0.018,0.004,-0.999,-258.200,-100.400,-94.900,0.438,2.188,0.062
12:58:22:479,0.017,0.002,-0.997,-259.800,-101.600,-90.800,1.062,2.750,-0.188
12:58:22:593,0.017,-0.001,-0.990,-259.100,-101.400,-93.700,0.062,2.812,0.062
12:58:22:695,0.015,-0.000,-1.001,-260.500,-101.000,-94.300,0.312,2.875,0.125
12:58:22:803,0.020,0.001,-0.988,-259.800,-101.600,-92.900,0.125,3.000,-0.062
12:58:22:912,0.021,-0.004,-0.987,-258.200,-101.800,-93.000,0.250,2.750,-0.375
12:58:23:019,0.020,0.000,-0.989,-259.900,-101.100,-94.300,0.562,2.938,0.188
12:58:23:128,0.020,0.000,-0.994,-260.200,-101.700,-90.700,-0.312,2.812,-0.125
12:58:23:235,0.021,0.001,-0.991,-258.500,-100.500,-92.700,0.562,2.438,0.062
12:58:23:345,0.021,-0.002,-0.991,-258.900,-101.300,-94.000,-0.125,2.750,-0.188
12:58:23:451,0.020,0.001,-0.992,-259.500,-100.700,-93.600,0.375,2.875,0.000
12:58:23:559,0.021,0.001,-0.992,-258.200,-100.100,-91.600,-0.250,2.125,0.125
12:58:23:667,0.024,-0.002,-0.991,-259.200,-100.500,-92.000,-0.625,2.688,0.312
12:58:23:775,0.016,0.000,-0.996,-258.800,-101.400,-93.400,-0.812,2.250,0.062
12:58:23:883,0.015,-0.007,-0.996,-259.600,-101.900,-93.700,0.188,2.750,0.188
12:58:23:990,0.021,0.000,-0.994,-259.900,-101.100,-92.600,0.125,2.188,0.312
12:58:24:099,0.020,-0.002,-0.990,-259.400,-100.800,-95.300,0.000,2.438,-0.062
12:58:24:207,0.020,-0.001,-0.994,-259.700,-102.200,-93.400,0.688,2.688,0.000
12:58:24:314,0.019,0.000,-0.996,-258.700,-100.800,-92.000,-1.375,2.438,0.125
12:58:24:424,0.023,-0.005,-0.989,-258.900,-100.200,-94.100,0.062,2.250,-0.062
12:58:24:532,0.019,-0.005,-0.996,-259.300,-101.000,-95.200,0.562,2.438,-0.125
12:58:24:639,0.016,0.001,-0.993,-258.700,-99.400,-94.700,0.000,2.688,-0.125
12:58:24:748,0.020,0.007,-0.996,-260.500,-101.100,-94.000,-0.812,2.688,-0.125
12:58:24:854,0.020,0.000,-1.003,-260.100,-99.800,-93.700,0.188,2.000,0.188
12:58:24:964,0.023,-0.001,-0.987,-258.600,-101.100,-93.000,-0.500,3.062,0.062
